User	Video	Orientation	Slant	Label
2	4496	non radicalized	0.18	neutral
2	2906	non radicalized	0.01	neutral
2	4133	non radicalized	0.22	neutral
2	8065	non radicalized	0.21	neutral
2	2365	non radicalized	0.08	neutral
2	9958	non radicalized	0.24	neutral
2	6803	non radicalized	0.09	neutral
2	6232	non radicalized	0.1	neutral
2	8658	non radicalized	0.09	neutral
2	4465	non radicalized	0.15	neutral
2	90	non radicalized	0.15	neutral
2	7733	non radicalized	0.1	neutral
2	5763	non radicalized	0.21	neutral
2	8557	non radicalized	0.24	neutral
2	1716	non radicalized	0.04	neutral
2	1935	non radicalized	0.2	neutral
2	3048	non radicalized	0.2	neutral
2	8990	non radicalized	0.13	neutral
2	9444	non radicalized	0.17	neutral
2	1025	non radicalized	0.22	neutral
2	4504	non radicalized	0.0	neutral
2	5357	non radicalized	0.1	neutral
2	3353	non radicalized	0.08	neutral
2	7672	non radicalized	0.06	neutral
2	5176	non radicalized	0.15	neutral
2	8968	non radicalized	0.14	neutral
2	6172	non radicalized	0.24	neutral
2	132	non radicalized	0.12	neutral
2	5679	non radicalized	0.2	neutral
2	3069	non radicalized	0.01	neutral
2	2902	non radicalized	0.25	neutral
2	6635	non radicalized	0.22	neutral
2	6118	non radicalized	0.06	neutral
2	3488	non radicalized	0.08	neutral
2	4334	non radicalized	0.1	neutral
2	891	non radicalized	0.07	neutral
2	4572	non radicalized	0.16	neutral
2	3765	non radicalized	0.12	neutral
2	3503	non radicalized	0.04	neutral
2	1781	non radicalized	0.12	neutral
2	5538	non radicalized	0.0	neutral
2	5909	non radicalized	0.12	neutral
2	8226	non radicalized	0.24	neutral
2	3649	non radicalized	0.03	neutral
2	4753	non radicalized	0.08	neutral
2	1294	non radicalized	0.18	neutral
2	9260	non radicalized	0.14	neutral
2	5962	non radicalized	0.11	neutral
2	3036	non radicalized	0.1	neutral
2	9679	non radicalized	0.04	neutral
2	9524	non radicalized	0.23	neutral
2	2226	non radicalized	0.12	neutral
2	8428	non radicalized	0.0	neutral
2	5816	non radicalized	0.1	neutral
2	850	non radicalized	0.18	neutral
2	4438	non radicalized	0.08	neutral
2	8684	non radicalized	0.05	neutral
2	5924	non radicalized	0.11	neutral
2	635	non radicalized	0.14	neutral
2	8391	non radicalized	0.08	neutral
2	6372	non radicalized	0.1	neutral
2	1067	non radicalized	0.22	neutral
2	9978	non radicalized	0.01	neutral
3	9490	semi-radicalized	0.93	harmful
3	4384	semi-radicalized	0.81	harmful
3	2205	semi-radicalized	0.79	harmful
3	9341	semi-radicalized	0.14	neutral
3	536	semi-radicalized	0.04	neutral
3	197	semi-radicalized	0.14	neutral
3	2262	semi-radicalized	0.0	neutral
3	3303	semi-radicalized	0.88	harmful
3	9236	semi-radicalized	0.89	harmful
3	1288	semi-radicalized	0.15	neutral
3	6144	semi-radicalized	0.84	harmful
3	2704	semi-radicalized	0.05	neutral
3	8506	semi-radicalized	0.83	harmful
3	6667	semi-radicalized	0.12	neutral
3	6334	semi-radicalized	0.98	harmful
3	8997	semi-radicalized	0.81	harmful
3	2368	semi-radicalized	0.05	neutral
3	8305	semi-radicalized	0.93	harmful
3	765	semi-radicalized	0.22	neutral
3	8845	semi-radicalized	0.18	neutral
3	5815	semi-radicalized	0.78	harmful
3	5619	semi-radicalized	0.1	neutral
3	8012	semi-radicalized	0.93	harmful
3	9577	semi-radicalized	0.06	neutral
3	4851	semi-radicalized	0.07	neutral
3	3387	semi-radicalized	0.03	neutral
3	405	semi-radicalized	0.84	harmful
3	419	semi-radicalized	0.85	harmful
3	7484	semi-radicalized	0.0	neutral
3	7742	semi-radicalized	0.17	neutral
3	8749	semi-radicalized	0.95	harmful
3	1097	semi-radicalized	0.21	neutral
3	4709	semi-radicalized	0.12	neutral
3	9491	semi-radicalized	0.83	harmful
3	467	semi-radicalized	0.15	neutral
3	4789	semi-radicalized	0.14	neutral
3	2469	semi-radicalized	0.91	harmful
3	521	semi-radicalized	0.85	harmful
3	9034	semi-radicalized	0.08	neutral
3	1259	semi-radicalized	0.19	neutral
3	6434	semi-radicalized	0.07	neutral
3	7885	semi-radicalized	0.22	neutral
3	2338	semi-radicalized	0.97	harmful
3	2831	semi-radicalized	0.82	harmful
3	5714	semi-radicalized	0.85	harmful
3	6894	semi-radicalized	0.79	harmful
3	7073	semi-radicalized	0.1	neutral
3	6183	semi-radicalized	0.83	harmful
3	7535	semi-radicalized	0.84	harmful
3	4609	semi-radicalized	0.16	neutral
3	1222	semi-radicalized	0.82	harmful
3	4585	semi-radicalized	0.86	harmful
3	3128	semi-radicalized	0.24	neutral
3	6898	semi-radicalized	0.81	harmful
3	6156	semi-radicalized	0.15	neutral
3	8649	semi-radicalized	0.22	neutral
3	4523	semi-radicalized	0.79	harmful
3	911	semi-radicalized	0.24	neutral
3	5594	semi-radicalized	0.06	neutral
3	572	semi-radicalized	0.03	neutral
3	8103	semi-radicalized	0.23	neutral
3	6624	semi-radicalized	0.11	neutral
3	6166	semi-radicalized	0.04	neutral
3	4513	semi-radicalized	0.12	neutral
3	3560	semi-radicalized	0.04	neutral
3	3572	semi-radicalized	0.08	neutral
3	9989	semi-radicalized	0.03	neutral
3	4907	semi-radicalized	0.86	harmful
3	4655	semi-radicalized	0.16	neutral
3	610	semi-radicalized	0.15	neutral
3	3171	semi-radicalized	0.04	neutral
3	1989	semi-radicalized	0.14	neutral
3	9499	semi-radicalized	0.04	neutral
3	1623	semi-radicalized	0.04	neutral
3	6512	semi-radicalized	0.05	neutral
3	614	semi-radicalized	0.13	neutral
3	2602	semi-radicalized	0.18	neutral
3	7924	semi-radicalized	0.78	harmful
3	2808	semi-radicalized	0.19	neutral
3	737	semi-radicalized	0.2	neutral
3	5916	semi-radicalized	0.01	neutral
4	9602	radicalized	0.8	harmful
4	5	radicalized	0.83	harmful
4	6960	radicalized	0.9	harmful
4	9938	radicalized	0.77	harmful
4	3242	radicalized	0.75	harmful
4	1738	radicalized	0.89	harmful
4	2051	radicalized	0.99	harmful
4	396	radicalized	0.77	harmful
4	7429	radicalized	0.8	harmful
4	9632	radicalized	0.81	harmful
4	2170	radicalized	0.88	harmful
4	5762	radicalized	0.85	harmful
4	8460	radicalized	1.0	harmful
4	9578	radicalized	0.77	harmful
4	6461	radicalized	0.97	harmful
4	9446	radicalized	0.86	harmful
4	4138	radicalized	0.76	harmful
4	553	radicalized	0.85	harmful
4	359	radicalized	0.91	harmful
4	6618	radicalized	0.92	harmful
4	768	radicalized	0.84	harmful
4	825	radicalized	0.84	harmful
4	4429	radicalized	0.81	harmful
4	7374	radicalized	0.78	harmful
4	2743	radicalized	0.79	harmful
4	8865	radicalized	0.87	harmful
4	9605	radicalized	0.78	harmful
4	3617	radicalized	0.76	harmful
4	2610	radicalized	0.81	harmful
4	5519	radicalized	0.77	harmful
4	7114	radicalized	0.98	harmful
4	6201	radicalized	0.96	harmful
4	5332	radicalized	0.85	harmful
4	3109	radicalized	0.78	harmful
4	6897	radicalized	0.81	harmful
4	6022	radicalized	0.78	harmful
4	8694	radicalized	0.76	harmful
4	3435	radicalized	0.93	harmful
4	4503	radicalized	0.83	harmful
4	4628	radicalized	0.92	harmful
4	7694	radicalized	1.0	harmful
4	2381	radicalized	0.81	harmful
4	536	radicalized	0.04	neutral
4	808	radicalized	0.96	harmful
4	8967	radicalized	0.9	harmful
4	9554	radicalized	0.98	harmful
4	5831	radicalized	0.21	neutral
4	8699	radicalized	0.15	neutral
4	2670	radicalized	0.94	harmful
4	970	radicalized	0.8	harmful
4	2491	radicalized	0.92	harmful
4	431	radicalized	0.85	harmful
4	4521	radicalized	0.84	harmful
4	8086	radicalized	0.92	harmful
4	5863	radicalized	0.99	harmful
4	3340	radicalized	0.22	neutral
4	8190	radicalized	0.83	harmful
4	6463	radicalized	0.93	harmful
4	9694	radicalized	0.82	harmful
4	2669	radicalized	0.88	harmful
4	5391	radicalized	0.82	harmful
4	4980	radicalized	0.99	harmful
4	9369	radicalized	0.98	harmful
4	9916	radicalized	0.87	harmful
4	16	radicalized	0.77	harmful
4	2247	radicalized	0.91	harmful
4	4814	radicalized	0.81	harmful
4	6652	radicalized	0.2	neutral
4	9767	radicalized	0.75	harmful
4	5926	radicalized	0.82	harmful
4	4649	radicalized	0.84	harmful
4	6153	radicalized	0.94	harmful
4	494	radicalized	0.88	harmful
4	9838	radicalized	0.95	harmful
4	3824	radicalized	0.04	neutral
4	6546	radicalized	0.98	harmful
4	1378	radicalized	0.93	harmful
4	6066	radicalized	0.83	harmful
4	7983	radicalized	0.89	harmful
4	4715	radicalized	0.84	harmful
5	1710	semi-radicalized	0.94	harmful
5	9272	semi-radicalized	0.92	harmful
5	595	semi-radicalized	0.97	harmful
5	1168	semi-radicalized	0.83	harmful
5	5915	semi-radicalized	0.82	harmful
5	1177	semi-radicalized	0.97	harmful
5	4177	semi-radicalized	0.97	harmful
5	9329	semi-radicalized	0.88	harmful
5	4362	semi-radicalized	0.79	harmful
5	5973	semi-radicalized	0.83	harmful
5	782	semi-radicalized	0.91	harmful
5	2509	semi-radicalized	0.97	harmful
5	1625	semi-radicalized	0.85	harmful
5	6025	semi-radicalized	0.9	harmful
5	1893	semi-radicalized	0.79	harmful
5	2300	semi-radicalized	0.95	harmful
5	9053	semi-radicalized	0.78	harmful
5	3236	semi-radicalized	0.85	harmful
5	8187	semi-radicalized	0.78	harmful
5	4536	semi-radicalized	0.88	harmful
5	7323	semi-radicalized	0.98	harmful
5	1846	semi-radicalized	0.94	harmful
5	2952	semi-radicalized	0.96	harmful
5	8234	semi-radicalized	0.93	harmful
5	3074	semi-radicalized	0.87	harmful
5	3226	semi-radicalized	0.77	harmful
5	7176	semi-radicalized	0.88	harmful
5	9799	semi-radicalized	0.75	harmful
5	8083	semi-radicalized	0.79	harmful
5	3122	semi-radicalized	0.85	harmful
5	2188	semi-radicalized	0.96	harmful
5	4081	semi-radicalized	0.85	harmful
5	1426	semi-radicalized	0.86	harmful
5	2882	semi-radicalized	0.97	harmful
5	5303	semi-radicalized	0.86	harmful
5	1276	semi-radicalized	0.91	harmful
5	728	semi-radicalized	0.85	harmful
5	7544	semi-radicalized	0.93	harmful
5	6013	semi-radicalized	0.86	harmful
5	8154	semi-radicalized	0.84	harmful
5	7322	semi-radicalized	0.77	harmful
5	2446	semi-radicalized	0.81	harmful
5	3816	semi-radicalized	0.95	harmful
5	4611	semi-radicalized	0.78	harmful
5	2649	semi-radicalized	0.83	harmful
5	4064	semi-radicalized	0.81	harmful
5	3457	semi-radicalized	0.95	harmful
5	5500	semi-radicalized	0.15	neutral
5	6522	semi-radicalized	0.16	neutral
5	6551	semi-radicalized	0.15	neutral
5	8858	semi-radicalized	0.01	neutral
5	6688	semi-radicalized	0.05	neutral
5	8333	semi-radicalized	0.24	neutral
5	974	semi-radicalized	0.25	neutral
5	4051	semi-radicalized	0.02	neutral
5	9671	semi-radicalized	0.02	neutral
5	4748	semi-radicalized	0.25	neutral
5	9301	semi-radicalized	0.13	neutral
6	5916	semi-radicalized	0.01	neutral
6	3171	semi-radicalized	0.04	neutral
6	8083	semi-radicalized	0.79	harmful
6	4655	semi-radicalized	0.16	neutral
6	8335	semi-radicalized	0.2	neutral
6	614	semi-radicalized	0.13	neutral
6	4383	semi-radicalized	0.13	neutral
6	6308	semi-radicalized	0.24	neutral
6	8054	semi-radicalized	0.03	neutral
6	1244	semi-radicalized	0.93	harmful
6	4081	semi-radicalized	0.85	harmful
6	2063	semi-radicalized	0.21	neutral
6	9015	semi-radicalized	0.76	harmful
6	987	semi-radicalized	0.08	neutral
6	8683	semi-radicalized	0.1	neutral
6	534	semi-radicalized	0.12	neutral
6	7337	semi-radicalized	0.04	neutral
6	2501	semi-radicalized	0.16	neutral
6	1606	semi-radicalized	0.07	neutral
6	4149	semi-radicalized	0.01	neutral
6	3751	semi-radicalized	0.05	neutral
6	9032	semi-radicalized	0.09	neutral
6	6576	semi-radicalized	0.01	neutral
6	5915	semi-radicalized	0.82	harmful
6	8408	semi-radicalized	0.22	neutral
6	6889	semi-radicalized	0.04	neutral
6	258	semi-radicalized	0.02	neutral
6	6768	semi-radicalized	0.2	neutral
6	2704	semi-radicalized	0.05	neutral
6	4925	semi-radicalized	0.13	neutral
6	6637	semi-radicalized	0.12	neutral
6	4902	semi-radicalized	0.09	neutral
6	3234	semi-radicalized	0.07	neutral
6	4509	semi-radicalized	0.05	neutral
6	4513	semi-radicalized	0.12	neutral
6	3560	semi-radicalized	0.04	neutral
6	4775	semi-radicalized	0.02	neutral
6	4956	semi-radicalized	0.96	harmful
6	8296	semi-radicalized	0.21	neutral
6	4177	semi-radicalized	0.97	harmful
6	4047	semi-radicalized	0.06	neutral
6	6156	semi-radicalized	0.15	neutral
6	8782	semi-radicalized	0.1	neutral
6	587	semi-radicalized	0.0	neutral
6	6025	semi-radicalized	0.9	harmful
6	2891	semi-radicalized	0.05	neutral
6	6573	semi-radicalized	0.15	neutral
6	4709	semi-radicalized	0.12	neutral
6	8845	semi-radicalized	0.18	neutral
6	6414	semi-radicalized	0.04	neutral
6	8173	semi-radicalized	0.02	neutral
6	2084	semi-radicalized	0.2	neutral
6	7073	semi-radicalized	0.1	neutral
6	8472	semi-radicalized	0.83	harmful
6	5320	semi-radicalized	0.94	harmful
6	4851	semi-radicalized	0.07	neutral
6	8218	semi-radicalized	0.16	neutral
6	7504	semi-radicalized	0.1	neutral
6	2602	semi-radicalized	0.18	neutral
6	7877	semi-radicalized	0.22	neutral
6	728	semi-radicalized	0.85	harmful
6	8608	semi-radicalized	0.2	neutral
6	4259	semi-radicalized	0.23	neutral
6	4557	semi-radicalized	0.18	neutral
6	3241	semi-radicalized	0.13	neutral
6	1288	semi-radicalized	0.15	neutral
6	5973	semi-radicalized	0.83	harmful
6	6539	semi-radicalized	0.8	harmful
7	3965	radicalized	0.87	harmful
7	5905	radicalized	0.92	harmful
7	950	radicalized	0.84	harmful
7	9465	radicalized	1.0	harmful
7	2050	radicalized	0.87	harmful
7	6350	radicalized	0.85	harmful
7	8905	radicalized	0.85	harmful
7	6268	radicalized	0.97	harmful
7	6542	radicalized	0.89	harmful
7	5026	radicalized	0.9	harmful
7	9106	radicalized	0.91	harmful
7	4394	radicalized	0.95	harmful
7	9555	radicalized	0.83	harmful
7	369	radicalized	0.9	harmful
7	4192	radicalized	0.99	harmful
7	1999	radicalized	0.97	harmful
7	9445	radicalized	0.07	neutral
7	7038	radicalized	0.8	harmful
7	5086	radicalized	0.89	harmful
7	3506	radicalized	0.75	harmful
7	3823	radicalized	0.84	harmful
7	2253	radicalized	0.83	harmful
7	1929	radicalized	0.92	harmful
7	6121	radicalized	0.82	harmful
7	1045	radicalized	0.98	harmful
7	7842	radicalized	0.76	harmful
7	8192	radicalized	0.86	harmful
7	2345	radicalized	0.77	harmful
7	1481	radicalized	0.89	harmful
7	5088	radicalized	0.89	harmful
7	57	radicalized	0.98	harmful
7	8534	radicalized	0.81	harmful
7	6966	radicalized	0.94	harmful
7	3785	radicalized	0.85	harmful
7	6904	radicalized	0.76	harmful
7	228	radicalized	0.86	harmful
7	1594	radicalized	0.82	harmful
7	4632	radicalized	0.76	harmful
7	4671	radicalized	0.93	harmful
7	3135	radicalized	0.77	harmful
7	7130	radicalized	0.89	harmful
7	5733	radicalized	0.8	harmful
7	2741	radicalized	0.88	harmful
7	3842	radicalized	0.76	harmful
7	9773	radicalized	0.78	harmful
7	8688	radicalized	0.9	harmful
7	1379	radicalized	0.76	harmful
7	9552	radicalized	0.77	harmful
7	2186	radicalized	0.86	harmful
7	8555	radicalized	0.94	harmful
7	9724	radicalized	0.99	harmful
7	4704	radicalized	0.77	harmful
7	8036	radicalized	0.85	harmful
7	8766	radicalized	0.95	harmful
7	5234	radicalized	0.87	harmful
7	1793	radicalized	0.78	harmful
7	1494	radicalized	0.83	harmful
7	9961	radicalized	0.75	harmful
7	560	radicalized	0.94	harmful
7	8314	radicalized	0.96	harmful
7	3267	radicalized	0.06	neutral
7	3921	radicalized	0.81	harmful
7	7192	radicalized	0.86	harmful
7	2953	radicalized	0.91	harmful
7	2694	radicalized	0.95	harmful
7	8674	radicalized	0.94	harmful
7	3159	radicalized	0.98	harmful
7	5657	radicalized	0.75	harmful
7	3510	radicalized	0.76	harmful
7	5257	radicalized	0.97	harmful
7	5956	radicalized	0.84	harmful
7	6984	radicalized	0.87	harmful
7	2624	radicalized	0.75	harmful
7	4816	radicalized	0.08	neutral
7	9943	radicalized	0.87	harmful
7	5879	radicalized	0.98	harmful
8	158	radicalized	0.8	harmful
8	6775	radicalized	0.93	harmful
8	5729	radicalized	0.77	harmful
8	6120	radicalized	0.83	harmful
8	8941	radicalized	0.88	harmful
8	6088	radicalized	0.89	harmful
8	1280	radicalized	0.01	neutral
8	8784	radicalized	0.75	harmful
8	6087	radicalized	0.92	harmful
8	1080	radicalized	0.02	neutral
8	9832	radicalized	0.01	neutral
8	3813	radicalized	0.21	neutral
8	2130	radicalized	0.99	harmful
8	5734	radicalized	0.99	harmful
8	9532	radicalized	0.82	harmful
8	4674	radicalized	1.0	harmful
8	293	radicalized	0.9	harmful
8	4589	radicalized	0.9	harmful
8	9948	radicalized	0.83	harmful
8	8664	radicalized	0.98	harmful
8	9846	radicalized	0.83	harmful
8	8872	radicalized	0.89	harmful
8	4121	radicalized	0.78	harmful
8	5830	radicalized	0.87	harmful
8	8443	radicalized	0.8	harmful
8	3540	radicalized	0.9	harmful
8	2255	radicalized	0.95	harmful
8	888	radicalized	0.96	harmful
8	2141	radicalized	0.76	harmful
8	1530	radicalized	0.91	harmful
8	3941	radicalized	0.92	harmful
8	5872	radicalized	0.88	harmful
8	8963	radicalized	0.87	harmful
8	481	radicalized	0.9	harmful
8	7014	radicalized	0.76	harmful
8	24	radicalized	0.96	harmful
8	9996	radicalized	0.78	harmful
8	1644	radicalized	0.97	harmful
8	3622	radicalized	0.87	harmful
8	2935	radicalized	0.8	harmful
8	5415	radicalized	0.95	harmful
8	7643	radicalized	0.98	harmful
8	1848	radicalized	0.79	harmful
8	4785	radicalized	0.96	harmful
8	2320	radicalized	0.86	harmful
8	8096	radicalized	0.77	harmful
8	4380	radicalized	0.76	harmful
8	9391	radicalized	0.77	harmful
8	7745	radicalized	0.89	harmful
8	8789	radicalized	0.94	harmful
8	4017	radicalized	0.92	harmful
8	4052	radicalized	0.99	harmful
8	8514	radicalized	0.76	harmful
8	9324	radicalized	0.98	harmful
8	5169	radicalized	0.95	harmful
8	6213	radicalized	0.2	neutral
8	1996	radicalized	0.92	harmful
8	1478	radicalized	0.77	harmful
8	5199	radicalized	0.86	harmful
8	159	radicalized	0.92	harmful
8	1392	radicalized	0.95	harmful
8	3129	radicalized	0.97	harmful
8	994	radicalized	0.85	harmful
8	8887	radicalized	0.96	harmful
8	6964	radicalized	0.93	harmful
8	8193	radicalized	0.75	harmful
8	7002	radicalized	0.77	harmful
8	9675	radicalized	0.97	harmful
8	8220	radicalized	0.79	harmful
8	6883	radicalized	0.81	harmful
8	9495	radicalized	0.81	harmful
8	9039	radicalized	0.9	harmful
8	9401	radicalized	0.77	harmful
8	8467	radicalized	0.94	harmful
8	4351	radicalized	0.89	harmful
8	3695	radicalized	0.85	harmful
8	9862	radicalized	0.91	harmful
8	8652	radicalized	0.95	harmful
8	9979	radicalized	0.83	harmful
8	4693	radicalized	0.9	harmful
8	1990	radicalized	0.93	harmful
