User	Video	Orientation	Slant	Label
1	5031	radicalized	0.77	harmful
1	4818	radicalized	0.95	harmful
1	8568	radicalized	0.84	harmful
1	5077	radicalized	0.76	harmful
1	883	radicalized	0.93	harmful
1	1408	radicalized	0.91	harmful
1	2259	radicalized	0.88	harmful
1	2650	radicalized	0.75	harmful
1	2982	radicalized	0.94	harmful
1	2327	radicalized	0.76	harmful
1	9436	radicalized	0.86	harmful
1	6093	radicalized	0.82	harmful
1	3689	radicalized	0.99	harmful
1	9296	radicalized	0.88	harmful
1	6603	radicalized	0.78	harmful
1	2561	radicalized	0.15	neutral
1	5228	radicalized	0.84	harmful
1	1320	radicalized	0.83	harmful
1	4788	radicalized	0.94	harmful
1	3759	radicalized	0.89	harmful
1	4688	radicalized	0.97	harmful
2	7627	non radicalized	0.03	neutral
2	4168	non radicalized	0.15	neutral
2	7773	non radicalized	0.17	neutral
2	7184	non radicalized	0.14	neutral
2	2277	non radicalized	0.03	neutral
2	2755	non radicalized	0.24	neutral
2	422	non radicalized	0.1	neutral
2	9947	non radicalized	0.02	neutral
2	8343	non radicalized	0.11	neutral
2	9381	non radicalized	0.0	neutral
2	7331	non radicalized	0.13	neutral
2	6903	non radicalized	0.15	neutral
2	6810	non radicalized	0.12	neutral
2	6994	non radicalized	0.22	neutral
2	8827	non radicalized	0.13	neutral
2	4370	non radicalized	0.11	neutral
2	4773	non radicalized	0.14	neutral
2	3276	non radicalized	0.76	harmful
2	940	non radicalized	0.08	neutral
2	7503	non radicalized	0.11	neutral
2	5611	non radicalized	0.07	neutral
2	7020	non radicalized	0.06	neutral
2	4305	non radicalized	0.22	neutral
2	6983	non radicalized	0.82	harmful
2	9514	non radicalized	0.04	neutral
2	5747	non radicalized	0.09	neutral
2	7826	non radicalized	0.14	neutral
2	2343	non radicalized	0.06	neutral
2	5004	non radicalized	0.03	neutral
2	5934	non radicalized	0.13	neutral
2	4906	non radicalized	0.22	neutral
2	7279	non radicalized	0.02	neutral
2	7549	non radicalized	0.2	neutral
2	5450	non radicalized	0.14	neutral
2	62	non radicalized	0.18	neutral
2	6997	non radicalized	0.18	neutral
2	6257	non radicalized	0.22	neutral
2	1787	non radicalized	0.24	neutral
2	2781	non radicalized	0.09	neutral
2	1580	non radicalized	0.13	neutral
2	4027	non radicalized	0.05	neutral
2	5137	non radicalized	0.13	neutral
2	4171	non radicalized	0.12	neutral
2	485	non radicalized	0.18	neutral
2	5397	non radicalized	0.22	neutral
2	3591	non radicalized	0.08	neutral
2	3351	non radicalized	0.19	neutral
2	2429	non radicalized	0.01	neutral
2	3523	non radicalized	0.11	neutral
2	450	non radicalized	0.15	neutral
2	6105	non radicalized	0.04	neutral
2	6160	non radicalized	0.11	neutral
2	2039	non radicalized	0.11	neutral
2	8171	non radicalized	0.03	neutral
2	2788	non radicalized	0.21	neutral
2	9261	non radicalized	0.13	neutral
2	1276	non radicalized	0.15	neutral
2	1733	non radicalized	0.06	neutral
2	3252	non radicalized	0.13	neutral
2	6339	non radicalized	0.12	neutral
2	5549	non radicalized	0.03	neutral
2	9196	non radicalized	0.17	neutral
2	2689	non radicalized	0.05	neutral
2	6848	non radicalized	0.12	neutral
2	8033	non radicalized	0.2	neutral
2	7388	non radicalized	0.04	neutral
2	7938	non radicalized	0.03	neutral
2	3750	non radicalized	0.13	neutral
2	8303	non radicalized	0.15	neutral
2	4524	non radicalized	0.07	neutral
2	1960	non radicalized	0.24	neutral
2	5016	non radicalized	0.94	harmful
2	5309	non radicalized	0.02	neutral
2	4158	non radicalized	0.23	neutral
2	5710	non radicalized	0.0	neutral
2	6840	non radicalized	0.11	neutral
2	4535	non radicalized	0.14	neutral
2	8771	non radicalized	0.12	neutral
2	755	non radicalized	0.14	neutral
2	7880	non radicalized	0.02	neutral
2	8151	non radicalized	0.19	neutral
2	9062	non radicalized	0.16	neutral
2	6475	non radicalized	0.11	neutral
2	6519	non radicalized	0.16	neutral
2	1223	non radicalized	0.22	neutral
2	6072	non radicalized	0.01	neutral
2	9936	non radicalized	0.18	neutral
3	5998	radicalized	0.01	neutral
3	5751	radicalized	0.83	harmful
3	8681	radicalized	0.89	harmful
3	7669	radicalized	0.92	harmful
3	9289	radicalized	0.84	harmful
3	5170	radicalized	0.18	neutral
3	5393	radicalized	0.89	harmful
3	9708	radicalized	0.84	harmful
3	2259	radicalized	0.88	harmful
3	1178	radicalized	0.8	harmful
3	4564	radicalized	0.9	harmful
3	959	radicalized	0.79	harmful
3	1999	radicalized	0.91	harmful
3	6021	radicalized	0.9	harmful
3	355	radicalized	0.8	harmful
3	1871	radicalized	0.78	harmful
3	6466	radicalized	0.96	harmful
3	1031	radicalized	0.91	harmful
3	8295	radicalized	0.89	harmful
3	5785	radicalized	0.79	harmful
3	7680	radicalized	0.86	harmful
3	3051	radicalized	0.99	harmful
3	3746	radicalized	0.96	harmful
3	8326	radicalized	0.97	harmful
3	182	radicalized	0.82	harmful
3	4183	radicalized	0.8	harmful
3	6534	radicalized	0.87	harmful
3	6092	radicalized	0.85	harmful
3	3238	radicalized	0.88	harmful
3	3678	radicalized	0.8	harmful
3	7003	radicalized	0.77	harmful
3	27	radicalized	0.96	harmful
3	8374	radicalized	0.92	harmful
3	5095	radicalized	0.82	harmful
3	6420	radicalized	0.92	harmful
3	9311	radicalized	0.94	harmful
3	9369	radicalized	1.0	harmful
3	9511	radicalized	0.86	harmful
3	3213	radicalized	0.78	harmful
3	4649	radicalized	0.77	harmful
3	6182	radicalized	0.76	harmful
3	5573	radicalized	0.86	harmful
3	1199	radicalized	0.99	harmful
3	8949	radicalized	0.99	harmful
3	5954	radicalized	0.91	harmful
3	2021	radicalized	0.93	harmful
3	6964	radicalized	0.79	harmful
3	1267	radicalized	0.88	harmful
3	9323	radicalized	0.83	harmful
3	4467	radicalized	0.92	harmful
3	6197	radicalized	0.8	harmful
3	7849	radicalized	0.83	harmful
3	4093	radicalized	1.0	harmful
3	6594	radicalized	0.99	harmful
3	792	radicalized	0.87	harmful
3	2579	radicalized	0.82	harmful
3	5303	radicalized	0.91	harmful
3	7919	radicalized	0.82	harmful
3	850	radicalized	1.0	harmful
3	1646	radicalized	0.77	harmful
3	307	radicalized	1.0	harmful
3	3854	radicalized	0.85	harmful
3	4408	radicalized	0.78	harmful
3	2134	radicalized	0.91	harmful
3	2480	radicalized	0.87	harmful
3	364	radicalized	0.85	harmful
3	1241	radicalized	0.89	harmful
3	4000	radicalized	0.97	harmful
3	3300	radicalized	0.84	harmful
3	1886	radicalized	0.78	harmful
3	7125	radicalized	0.84	harmful
3	6859	radicalized	0.81	harmful
3	1388	radicalized	0.97	harmful
3	4125	radicalized	0.92	harmful
3	4111	radicalized	0.99	harmful
3	4264	radicalized	0.93	harmful
3	9086	radicalized	0.89	harmful
3	9554	radicalized	0.97	harmful
3	3952	radicalized	0.81	harmful
3	2590	radicalized	0.75	harmful
3	6158	radicalized	0.78	harmful
4	5594	semi-radicalized	0.14	neutral
4	7996	semi-radicalized	0.13	neutral
4	9668	semi-radicalized	0.15	neutral
4	4762	semi-radicalized	0.21	neutral
4	4066	semi-radicalized	0.12	neutral
4	2285	semi-radicalized	0.1	neutral
4	3600	semi-radicalized	0.24	neutral
4	5174	semi-radicalized	0.0	neutral
4	907	semi-radicalized	0.02	neutral
4	6579	semi-radicalized	0.15	neutral
4	1560	semi-radicalized	0.0	neutral
4	4010	semi-radicalized	0.05	neutral
4	3738	semi-radicalized	0.24	neutral
4	4528	semi-radicalized	0.23	neutral
4	7711	semi-radicalized	0.03	neutral
4	2127	semi-radicalized	0.21	neutral
4	9765	semi-radicalized	0.18	neutral
4	5363	semi-radicalized	0.13	neutral
4	4007	semi-radicalized	0.09	neutral
4	5440	semi-radicalized	0.02	neutral
4	1301	semi-radicalized	0.05	neutral
4	9687	semi-radicalized	0.8	harmful
4	7243	semi-radicalized	0.1	neutral
4	1134	semi-radicalized	0.78	harmful
4	8513	semi-radicalized	0.16	neutral
4	9600	semi-radicalized	0.25	neutral
4	5891	semi-radicalized	0.07	neutral
4	7427	semi-radicalized	0.15	neutral
4	9989	semi-radicalized	0.12	neutral
4	135	semi-radicalized	0.08	neutral
4	8691	semi-radicalized	0.17	neutral
4	7240	semi-radicalized	0.13	neutral
4	1887	semi-radicalized	0.0	neutral
4	1443	semi-radicalized	0.16	neutral
4	669	semi-radicalized	0.24	neutral
4	4995	semi-radicalized	0.11	neutral
4	2243	semi-radicalized	0.25	neutral
4	5817	semi-radicalized	0.25	neutral
4	2688	semi-radicalized	0.02	neutral
4	6266	semi-radicalized	0.17	neutral
4	2810	semi-radicalized	0.01	neutral
4	6513	semi-radicalized	0.77	harmful
4	7111	semi-radicalized	0.22	neutral
4	3084	semi-radicalized	0.25	neutral
4	2159	semi-radicalized	0.24	neutral
4	2588	semi-radicalized	0.11	neutral
4	4620	semi-radicalized	0.09	neutral
4	1670	semi-radicalized	0.1	neutral
4	6556	semi-radicalized	0.02	neutral
4	6138	semi-radicalized	0.88	harmful
4	6018	semi-radicalized	0.12	neutral
4	7088	semi-radicalized	0.17	neutral
4	8205	semi-radicalized	0.18	neutral
4	6852	semi-radicalized	0.13	neutral
4	1734	semi-radicalized	0.16	neutral
4	7517	semi-radicalized	0.03	neutral
4	5917	semi-radicalized	0.12	neutral
4	5929	semi-radicalized	0.91	harmful
4	9847	semi-radicalized	0.21	neutral
4	7811	semi-radicalized	0.19	neutral
4	4184	semi-radicalized	0.13	neutral
4	1893	semi-radicalized	0.09	neutral
4	846	semi-radicalized	0.06	neutral
4	354	semi-radicalized	0.21	neutral
4	6043	semi-radicalized	0.21	neutral
4	7493	semi-radicalized	0.02	neutral
4	2877	semi-radicalized	0.05	neutral
4	3470	semi-radicalized	0.06	neutral
4	8707	semi-radicalized	0.99	harmful
4	1166	semi-radicalized	0.82	harmful
4	4189	semi-radicalized	0.16	neutral
4	732	semi-radicalized	0.12	neutral
4	8916	semi-radicalized	0.17	neutral
4	674	semi-radicalized	0.04	neutral
4	3205	semi-radicalized	0.07	neutral
4	6279	semi-radicalized	0.82	harmful
4	2482	semi-radicalized	0.95	harmful
4	9282	semi-radicalized	0.89	harmful
4	2478	semi-radicalized	1.0	harmful
4	2463	semi-radicalized	0.99	harmful
4	9266	semi-radicalized	0.92	harmful
4	725	semi-radicalized	0.89	harmful
4	7569	semi-radicalized	0.95	harmful
4	7593	semi-radicalized	0.79	harmful
4	4596	semi-radicalized	0.84	harmful
5	7706	non radicalized	0.12	neutral
5	5262	non radicalized	0.19	neutral
5	7342	non radicalized	0.06	neutral
5	7725	non radicalized	0.17	neutral
5	5162	non radicalized	0.0	neutral
5	7304	non radicalized	0.17	neutral
5	8690	non radicalized	0.21	neutral
5	721	non radicalized	0.09	neutral
5	9113	non radicalized	0.02	neutral
5	6698	non radicalized	0.2	neutral
5	5041	non radicalized	0.21	neutral
5	6619	non radicalized	0.18	neutral
5	8723	non radicalized	0.22	neutral
5	7090	non radicalized	0.23	neutral
5	4838	non radicalized	0.04	neutral
5	40	non radicalized	0.14	neutral
5	9071	non radicalized	0.09	neutral
5	3159	non radicalized	0.24	neutral
5	2461	non radicalized	0.16	neutral
5	5997	non radicalized	0.17	neutral
5	6767	non radicalized	0.11	neutral
5	9371	non radicalized	0.2	neutral
5	7980	non radicalized	0.09	neutral
5	6848	non radicalized	0.12	neutral
5	9947	non radicalized	0.02	neutral
5	9405	non radicalized	0.12	neutral
5	9241	non radicalized	0.23	neutral
5	3305	non radicalized	0.15	neutral
5	9824	non radicalized	0.78	harmful
5	7483	non radicalized	0.04	neutral
5	2742	non radicalized	0.77	harmful
5	4275	non radicalized	0.13	neutral
5	7433	non radicalized	0.14	neutral
5	3389	non radicalized	0.14	neutral
5	3217	non radicalized	0.17	neutral
5	5045	non radicalized	0.03	neutral
5	381	non radicalized	0.18	neutral
5	2178	non radicalized	0.06	neutral
5	2536	non radicalized	0.04	neutral
5	7934	non radicalized	0.14	neutral
5	7629	non radicalized	0.1	neutral
5	4064	non radicalized	0.15	neutral
5	9210	non radicalized	0.23	neutral
5	3071	non radicalized	0.21	neutral
5	8077	non radicalized	0.08	neutral
5	7366	non radicalized	0.01	neutral
5	6163	non radicalized	0.15	neutral
5	1370	non radicalized	0.06	neutral
5	333	non radicalized	0.19	neutral
5	1206	non radicalized	0.22	neutral
5	7303	non radicalized	0.07	neutral
5	8065	non radicalized	0.09	neutral
5	1445	non radicalized	0.05	neutral
5	8032	non radicalized	0.77	harmful
5	6148	non radicalized	0.17	neutral
5	5640	non radicalized	0.06	neutral
5	3618	non radicalized	0.2	neutral
5	4745	non radicalized	0.04	neutral
5	1895	non radicalized	0.0	neutral
5	5579	non radicalized	0.01	neutral
5	9840	non radicalized	0.13	neutral
5	4496	non radicalized	0.08	neutral
5	7515	non radicalized	0.04	neutral
5	4442	non radicalized	0.03	neutral
5	8202	non radicalized	0.2	neutral
5	2801	non radicalized	0.78	harmful
5	9702	non radicalized	0.23	neutral
5	5455	non radicalized	0.23	neutral
5	4979	non radicalized	0.2	neutral
5	9954	non radicalized	0.05	neutral
5	5789	non radicalized	0.2	neutral
5	2149	non radicalized	0.12	neutral
5	1618	non radicalized	0.07	neutral
5	8607	non radicalized	0.02	neutral
5	2642	non radicalized	0.09	neutral
5	530	non radicalized	0.12	neutral
5	9621	non radicalized	0.16	neutral
5	6903	non radicalized	0.15	neutral
5	1506	non radicalized	0.08	neutral
5	2385	non radicalized	0.24	neutral
5	5275	non radicalized	0.01	neutral
5	3955	non radicalized	0.05	neutral
6	771	radicalized	0.99	harmful
6	5335	radicalized	1.0	harmful
6	7970	radicalized	0.97	harmful
6	6766	radicalized	0.81	harmful
6	8859	radicalized	0.05	neutral
6	2949	radicalized	0.84	harmful
6	8887	radicalized	0.92	harmful
6	5576	radicalized	0.81	harmful
6	400	radicalized	0.81	harmful
6	2653	radicalized	0.89	harmful
6	9869	radicalized	0.82	harmful
6	6264	radicalized	0.82	harmful
6	5205	radicalized	0.83	harmful
6	2901	radicalized	0.9	harmful
6	895	radicalized	0.95	harmful
6	2650	radicalized	0.75	harmful
6	1641	radicalized	0.86	harmful
6	2686	radicalized	0.86	harmful
6	9124	radicalized	0.77	harmful
6	9230	radicalized	0.97	harmful
6	3598	radicalized	0.84	harmful
6	9237	radicalized	0.99	harmful
6	4853	radicalized	0.93	harmful
6	3066	radicalized	0.76	harmful
6	9198	radicalized	1.0	harmful
6	5713	radicalized	0.9	harmful
6	8509	radicalized	0.98	harmful
6	5077	radicalized	0.76	harmful
6	3471	radicalized	0.84	harmful
6	1107	radicalized	0.9	harmful
6	9316	radicalized	0.93	harmful
6	5385	radicalized	0.92	harmful
6	3127	radicalized	0.89	harmful
6	6320	radicalized	0.95	harmful
6	1192	radicalized	0.9	harmful
6	2439	radicalized	0.78	harmful
6	3713	radicalized	0.83	harmful
6	3759	radicalized	0.89	harmful
6	7175	radicalized	0.92	harmful
6	3364	radicalized	0.95	harmful
6	6486	radicalized	0.92	harmful
6	9532	radicalized	0.76	harmful
6	6603	radicalized	0.78	harmful
6	761	radicalized	0.8	harmful
6	5456	radicalized	0.92	harmful
6	4419	radicalized	0.82	harmful
6	5990	radicalized	0.95	harmful
6	2982	radicalized	0.94	harmful
6	1408	radicalized	0.91	harmful
6	3034	radicalized	0.85	harmful
6	3038	radicalized	0.96	harmful
6	455	radicalized	0.9	harmful
6	883	radicalized	0.93	harmful
6	6202	radicalized	0.85	harmful
6	9761	radicalized	0.99	harmful
6	17	radicalized	0.85	harmful
6	9735	radicalized	0.98	harmful
6	6052	radicalized	0.85	harmful
6	4758	radicalized	0.97	harmful
6	2561	radicalized	0.15	neutral
6	3689	radicalized	0.99	harmful
6	1320	radicalized	0.83	harmful
6	5416	radicalized	0.86	harmful
6	8577	radicalized	0.93	harmful
6	4364	radicalized	0.79	harmful
6	7593	radicalized	0.79	harmful
6	9629	radicalized	0.82	harmful
6	4788	radicalized	0.94	harmful
6	8568	radicalized	0.84	harmful
6	5425	radicalized	0.94	harmful
6	7170	radicalized	0.92	harmful
6	5326	radicalized	0.84	harmful
6	6312	radicalized	0.85	harmful
6	8198	radicalized	0.76	harmful
7	6105	non radicalized	0.04	neutral
7	4158	non radicalized	0.23	neutral
7	8955	non radicalized	0.2	neutral
7	9062	non radicalized	0.16	neutral
7	755	non radicalized	0.14	neutral
7	6339	non radicalized	0.12	neutral
7	4495	non radicalized	0.14	neutral
7	1960	non radicalized	0.24	neutral
7	6840	non radicalized	0.11	neutral
7	6072	non radicalized	0.01	neutral
7	7930	non radicalized	0.17	neutral
7	7812	non radicalized	0.15	neutral
7	912	non radicalized	0.07	neutral
7	7388	non radicalized	0.04	neutral
7	3771	non radicalized	0.07	neutral
7	7153	non radicalized	0.1	neutral
7	270	non radicalized	0.13	neutral
7	9936	non radicalized	0.18	neutral
7	5776	non radicalized	0.22	neutral
7	8904	non radicalized	0.04	neutral
7	7498	non radicalized	0.15	neutral
7	2119	non radicalized	0.21	neutral
7	4809	non radicalized	0.11	neutral
7	9371	non radicalized	0.2	neutral
7	8504	non radicalized	0.19	neutral
7	5222	non radicalized	0.17	neutral
7	7826	non radicalized	0.14	neutral
7	7623	non radicalized	0.19	neutral
7	2411	non radicalized	0.02	neutral
7	9612	non radicalized	0.12	neutral
7	1369	non radicalized	0.16	neutral
7	3006	non radicalized	0.05	neutral
7	6519	non radicalized	0.16	neutral
7	1079	non radicalized	0.1	neutral
7	5153	non radicalized	0.01	neutral
7	3305	non radicalized	0.15	neutral
7	1088	non radicalized	0.98	harmful
7	4739	non radicalized	0.01	neutral
7	2205	non radicalized	0.19	neutral
7	6475	non radicalized	0.11	neutral
7	5549	non radicalized	0.03	neutral
7	2755	non radicalized	0.24	neutral
7	5016	non radicalized	0.94	harmful
7	6997	non radicalized	0.18	neutral
7	8171	non radicalized	0.03	neutral
7	5710	non radicalized	0.0	neutral
7	7938	non radicalized	0.03	neutral
7	4383	non radicalized	0.22	neutral
7	450	non radicalized	0.15	neutral
7	7503	non radicalized	0.11	neutral
7	8829	non radicalized	0.13	neutral
7	2178	non radicalized	0.06	neutral
7	7682	non radicalized	0.06	neutral
7	4524	non radicalized	0.07	neutral
7	2656	non radicalized	0.07	neutral
7	8033	non radicalized	0.2	neutral
7	8540	non radicalized	0.24	neutral
7	2471	non radicalized	0.04	neutral
7	8749	non radicalized	0.13	neutral
7	4316	non radicalized	0.07	neutral
7	1908	non radicalized	0.01	neutral
7	2209	non radicalized	0.05	neutral
7	3492	non radicalized	0.06	neutral
7	3750	non radicalized	0.13	neutral
7	3007	non radicalized	0.12	neutral
7	6457	non radicalized	0.02	neutral
7	2429	non radicalized	0.01	neutral
7	2808	non radicalized	0.15	neutral
7	5747	non radicalized	0.09	neutral
7	8518	non radicalized	0.07	neutral
7	4416	non radicalized	0.13	neutral
7	8192	non radicalized	0.07	neutral
7	5934	non radicalized	0.13	neutral
7	9782	non radicalized	0.01	neutral
7	258	non radicalized	0.01	neutral
8	2167	semi-radicalized	0.81	harmful
8	7219	semi-radicalized	0.13	neutral
8	6638	semi-radicalized	0.13	neutral
8	204	semi-radicalized	0.79	harmful
8	3005	semi-radicalized	0.0	neutral
8	3070	semi-radicalized	0.06	neutral
8	5865	semi-radicalized	0.94	harmful
8	9529	semi-radicalized	0.76	harmful
8	4966	semi-radicalized	0.09	neutral
8	6537	semi-radicalized	0.85	harmful
8	7268	semi-radicalized	0.81	harmful
8	8200	semi-radicalized	0.14	neutral
8	7584	semi-radicalized	0.12	neutral
8	6853	semi-radicalized	0.77	harmful
8	9626	semi-radicalized	0.88	harmful
8	5296	semi-radicalized	0.97	harmful
8	8886	semi-radicalized	0.82	harmful
8	9837	semi-radicalized	0.93	harmful
8	6226	semi-radicalized	0.06	neutral
8	2404	semi-radicalized	0.85	harmful
8	7578	semi-radicalized	0.82	harmful
8	118	semi-radicalized	0.97	harmful
8	9865	semi-radicalized	0.93	harmful
8	6980	semi-radicalized	0.0	neutral
8	5554	semi-radicalized	0.88	harmful
8	4363	semi-radicalized	0.85	harmful
8	1039	semi-radicalized	0.86	harmful
8	360	semi-radicalized	0.86	harmful
8	2634	semi-radicalized	0.77	harmful
8	598	semi-radicalized	0.81	harmful
8	1410	semi-radicalized	0.86	harmful
8	671	semi-radicalized	0.92	harmful
8	4180	semi-radicalized	0.95	harmful
8	3775	semi-radicalized	0.19	neutral
8	6910	semi-radicalized	0.11	neutral
8	4498	semi-radicalized	0.98	harmful
8	1197	semi-radicalized	0.87	harmful
8	9119	semi-radicalized	0.85	harmful
8	7316	semi-radicalized	0.86	harmful
8	9849	semi-radicalized	0.88	harmful
8	9038	semi-radicalized	1.0	harmful
8	4250	semi-radicalized	0.79	harmful
8	261	semi-radicalized	0.23	neutral
8	3948	semi-radicalized	0.09	neutral
8	3517	semi-radicalized	0.99	harmful
8	918	semi-radicalized	0.92	harmful
8	855	semi-radicalized	0.87	harmful
8	35	semi-radicalized	0.05	neutral
8	5599	semi-radicalized	0.85	harmful
8	3852	semi-radicalized	0.76	harmful
8	7263	semi-radicalized	0.83	harmful
8	9184	semi-radicalized	0.16	neutral
8	2091	semi-radicalized	0.81	harmful
8	7572	semi-radicalized	0.88	harmful
8	9479	semi-radicalized	0.97	harmful
8	8534	semi-radicalized	0.98	harmful
8	3417	semi-radicalized	0.78	harmful
8	5302	semi-radicalized	0.84	harmful
8	4396	semi-radicalized	0.78	harmful
8	5202	semi-radicalized	0.97	harmful
8	1790	semi-radicalized	0.97	harmful
8	4271	semi-radicalized	0.8	harmful
8	1331	semi-radicalized	0.97	harmful
8	1131	semi-radicalized	0.8	harmful
8	3307	semi-radicalized	0.83	harmful
8	7571	semi-radicalized	0.83	harmful
8	6546	semi-radicalized	0.09	neutral
8	4939	semi-radicalized	0.97	harmful
8	1	semi-radicalized	0.1	neutral
8	2000	semi-radicalized	0.89	harmful
8	8039	semi-radicalized	0.98	harmful
8	8066	semi-radicalized	0.99	harmful
8	8335	semi-radicalized	0.93	harmful
8	3432	semi-radicalized	0.21	neutral
8	3373	semi-radicalized	0.9	harmful
8	6575	semi-radicalized	0.8	harmful
8	3812	semi-radicalized	0.77	harmful
8	6338	semi-radicalized	0.93	harmful
8	8815	semi-radicalized	0.97	harmful
8	6074	semi-radicalized	0.11	neutral
9	1101	non radicalized	0.25	neutral
9	7152	non radicalized	0.1	neutral
9	5518	non radicalized	0.06	neutral
9	7243	non radicalized	0.1	neutral
