User	Video	Orientation	Slant	Label
1	1650	semi-radicalized	0.21	neutral
1	3492	semi-radicalized	0.06	neutral
1	6380	semi-radicalized	0.17	neutral
1	5863	semi-radicalized	0.06	neutral
1	2792	semi-radicalized	0.22	neutral
1	4581	semi-radicalized	0.07	neutral
1	969	semi-radicalized	0.08	neutral
1	8822	semi-radicalized	0.18	neutral
1	5730	semi-radicalized	0.02	neutral
1	4984	semi-radicalized	0.01	neutral
1	4421	semi-radicalized	0.18	neutral
1	3825	semi-radicalized	0.11	neutral
1	7778	semi-radicalized	0.14	neutral
1	7883	semi-radicalized	0.91	harmful
1	3256	semi-radicalized	0.07	neutral
1	626	semi-radicalized	0.9	harmful
1	5402	semi-radicalized	0.17	neutral
1	6476	semi-radicalized	0.95	harmful
1	1241	semi-radicalized	0.11	neutral
1	1901	semi-radicalized	0.89	harmful
1	4137	semi-radicalized	0.07	neutral
1	4250	semi-radicalized	0.17	neutral
1	3516	semi-radicalized	0.96	harmful
1	1894	semi-radicalized	0.1	neutral
1	8547	semi-radicalized	0.16	neutral
1	4817	semi-radicalized	0.98	harmful
1	2735	semi-radicalized	0.17	neutral
1	4804	semi-radicalized	0.93	harmful
1	5822	semi-radicalized	0.23	neutral
1	1048	semi-radicalized	0.22	neutral
1	7658	semi-radicalized	0.18	neutral
1	97	semi-radicalized	0.15	neutral
1	9070	semi-radicalized	0.97	harmful
1	1252	semi-radicalized	0.11	neutral
1	1065	semi-radicalized	0.16	neutral
1	134	semi-radicalized	0.08	neutral
1	1843	semi-radicalized	0.75	harmful
1	6674	semi-radicalized	0.15	neutral
1	9583	semi-radicalized	0.21	neutral
1	4527	semi-radicalized	0.11	neutral
1	2025	semi-radicalized	0.13	neutral
1	4000	semi-radicalized	0.15	neutral
1	2438	semi-radicalized	0.2	neutral
1	5945	semi-radicalized	0.06	neutral
1	7624	semi-radicalized	0.03	neutral
1	5055	semi-radicalized	0.18	neutral
1	4324	semi-radicalized	0.23	neutral
1	9427	semi-radicalized	0.81	harmful
1	2334	semi-radicalized	0.86	harmful
1	3985	semi-radicalized	0.2	neutral
1	540	semi-radicalized	0.22	neutral
1	2698	semi-radicalized	0.15	neutral
1	2440	semi-radicalized	0.09	neutral
1	9366	semi-radicalized	0.2	neutral
1	8455	semi-radicalized	0.08	neutral
1	1325	semi-radicalized	0.16	neutral
1	4276	semi-radicalized	0.13	neutral
1	9788	semi-radicalized	0.04	neutral
1	1835	semi-radicalized	0.97	harmful
1	2547	semi-radicalized	0.25	neutral
1	8631	semi-radicalized	0.87	harmful
1	6593	semi-radicalized	0.11	neutral
1	1068	semi-radicalized	0.14	neutral
1	283	semi-radicalized	0.15	neutral
1	2495	semi-radicalized	0.14	neutral
1	6983	semi-radicalized	0.81	harmful
1	5903	semi-radicalized	0.17	neutral
2	72	radicalized	0.93	harmful
2	7280	radicalized	1.0	harmful
2	386	radicalized	0.86	harmful
2	3241	radicalized	0.8	harmful
2	8821	radicalized	0.79	harmful
2	7492	radicalized	0.9	harmful
2	1500	radicalized	0.93	harmful
2	9920	radicalized	0.75	harmful
2	6056	radicalized	0.81	harmful
2	9853	radicalized	0.77	harmful
2	9439	radicalized	0.89	harmful
2	6368	radicalized	0.76	harmful
2	841	radicalized	0.96	harmful
2	404	radicalized	0.84	harmful
2	3677	radicalized	0.78	harmful
2	2510	radicalized	0.97	harmful
2	3047	radicalized	0.83	harmful
2	2691	radicalized	0.78	harmful
2	5437	radicalized	0.93	harmful
2	832	radicalized	0.01	neutral
2	1307	radicalized	0.76	harmful
2	1058	radicalized	0.95	harmful
2	5759	radicalized	0.98	harmful
2	4372	radicalized	0.88	harmful
2	2930	radicalized	0.85	harmful
2	5191	radicalized	0.92	harmful
2	8212	radicalized	0.96	harmful
2	3092	radicalized	0.9	harmful
2	7333	radicalized	0.77	harmful
2	8672	radicalized	0.83	harmful
2	7114	radicalized	0.97	harmful
2	4472	radicalized	0.84	harmful
2	1763	radicalized	0.9	harmful
2	3138	radicalized	0.78	harmful
2	702	radicalized	0.06	neutral
2	8793	radicalized	0.78	harmful
2	9814	radicalized	0.99	harmful
2	1934	radicalized	0.89	harmful
2	8646	radicalized	0.78	harmful
2	8337	radicalized	0.86	harmful
2	7675	radicalized	0.83	harmful
2	4042	radicalized	0.92	harmful
2	197	radicalized	0.96	harmful
2	4663	radicalized	0.85	harmful
2	3038	radicalized	0.91	harmful
2	9190	radicalized	0.95	harmful
2	2398	radicalized	0.9	harmful
2	512	radicalized	0.87	harmful
2	3961	radicalized	0.92	harmful
2	3211	radicalized	0.85	harmful
2	8508	radicalized	0.96	harmful
2	7559	radicalized	0.9	harmful
2	1013	radicalized	0.84	harmful
2	9419	radicalized	0.78	harmful
2	5439	radicalized	0.89	harmful
2	8167	radicalized	0.92	harmful
2	6034	radicalized	0.8	harmful
2	611	radicalized	0.91	harmful
2	6859	radicalized	0.96	harmful
2	8661	radicalized	0.76	harmful
2	6430	radicalized	0.98	harmful
2	6242	radicalized	0.92	harmful
2	3573	radicalized	0.83	harmful
2	1488	radicalized	0.76	harmful
2	3534	radicalized	0.89	harmful
2	3978	radicalized	0.88	harmful
2	6416	radicalized	0.86	harmful
2	3547	radicalized	0.79	harmful
2	5056	radicalized	0.92	harmful
2	416	radicalized	0.99	harmful
2	3165	radicalized	0.78	harmful
2	6891	radicalized	0.98	harmful
2	2328	radicalized	0.88	harmful
2	4151	radicalized	0.94	harmful
2	4239	radicalized	0.92	harmful
2	6036	radicalized	0.84	harmful
2	1064	radicalized	0.79	harmful
2	1727	radicalized	0.8	harmful
2	3202	radicalized	0.8	harmful
2	3642	radicalized	0.89	harmful
2	5952	radicalized	0.91	harmful
2	9767	radicalized	0.81	harmful
2	5894	radicalized	0.85	harmful
2	185	radicalized	0.92	harmful
2	6389	radicalized	0.85	harmful
2	1929	radicalized	0.89	harmful
2	5632	radicalized	0.93	harmful
2	3694	radicalized	0.84	harmful
2	26	radicalized	0.86	harmful
2	9467	radicalized	0.93	harmful
2	7396	radicalized	0.77	harmful
3	9489	non radicalized	0.24	neutral
3	735	non radicalized	0.13	neutral
3	315	non radicalized	0.23	neutral
3	5772	non radicalized	0.23	neutral
3	9550	non radicalized	0.92	harmful
3	2757	non radicalized	0.22	neutral
3	3883	non radicalized	0.09	neutral
3	3724	non radicalized	0.83	harmful
3	1647	non radicalized	0.25	neutral
3	5093	non radicalized	0.07	neutral
3	4584	non radicalized	0.18	neutral
3	8997	non radicalized	0.15	neutral
3	8422	non radicalized	0.08	neutral
3	7045	non radicalized	0.13	neutral
3	9649	non radicalized	0.18	neutral
3	5099	non radicalized	0.15	neutral
3	4420	non radicalized	0.91	harmful
3	2470	non radicalized	0.2	neutral
3	6231	non radicalized	0.12	neutral
3	560	non radicalized	0.07	neutral
3	7180	non radicalized	0.14	neutral
3	6376	non radicalized	0.04	neutral
3	8949	non radicalized	0.24	neutral
3	1882	non radicalized	0.25	neutral
3	3869	non radicalized	0.09	neutral
3	3170	non radicalized	0.06	neutral
3	8750	non radicalized	0.13	neutral
3	1017	non radicalized	0.14	neutral
3	7612	non radicalized	0.14	neutral
3	942	non radicalized	0.19	neutral
3	4544	non radicalized	0.18	neutral
3	1084	non radicalized	0.11	neutral
3	8141	non radicalized	0.19	neutral
3	4981	non radicalized	0.04	neutral
3	3429	non radicalized	0.0	neutral
3	7499	non radicalized	0.17	neutral
3	8844	non radicalized	0.22	neutral
3	8445	non radicalized	0.01	neutral
3	4814	non radicalized	0.77	harmful
3	2221	non radicalized	0.04	neutral
3	2326	non radicalized	0.19	neutral
3	3465	non radicalized	0.07	neutral
3	4962	non radicalized	0.09	neutral
3	3784	non radicalized	0.76	harmful
3	1395	non radicalized	0.06	neutral
3	4667	non radicalized	0.14	neutral
3	4404	non radicalized	0.2	neutral
3	9833	non radicalized	0.25	neutral
3	4928	non radicalized	0.2	neutral
3	869	non radicalized	0.18	neutral
3	1371	non radicalized	0.08	neutral
3	1205	non radicalized	0.16	neutral
3	7250	non radicalized	0.24	neutral
3	819	non radicalized	0.22	neutral
3	8823	non radicalized	0.08	neutral
3	9731	non radicalized	0.14	neutral
3	1383	non radicalized	0.06	neutral
3	1086	non radicalized	0.07	neutral
3	1957	non radicalized	0.23	neutral
3	5653	non radicalized	0.01	neutral
3	9675	non radicalized	0.01	neutral
3	381	non radicalized	0.08	neutral
3	2688	non radicalized	0.02	neutral
3	4024	non radicalized	0.23	neutral
3	3155	non radicalized	0.11	neutral
3	3449	non radicalized	0.07	neutral
3	5349	non radicalized	0.23	neutral
3	4493	non radicalized	0.09	neutral
3	5485	non radicalized	0.0	neutral
3	201	non radicalized	0.14	neutral
3	287	non radicalized	0.17	neutral
3	8229	non radicalized	0.05	neutral
3	2423	non radicalized	0.95	harmful
3	8944	non radicalized	0.12	neutral
4	698	radicalized	0.78	harmful
4	8803	radicalized	0.8	harmful
4	9608	radicalized	0.12	neutral
4	9890	radicalized	0.79	harmful
4	8673	radicalized	0.79	harmful
4	9162	radicalized	0.81	harmful
4	9452	radicalized	0.92	harmful
4	4629	radicalized	0.89	harmful
4	3196	radicalized	0.82	harmful
4	2593	radicalized	0.91	harmful
4	4642	radicalized	0.86	harmful
4	2652	radicalized	0.91	harmful
4	9807	radicalized	0.85	harmful
4	8144	radicalized	0.82	harmful
4	8880	radicalized	0.88	harmful
4	3123	radicalized	0.84	harmful
4	1019	radicalized	0.92	harmful
4	7422	radicalized	0.76	harmful
4	1848	radicalized	0.84	harmful
4	8867	radicalized	0.77	harmful
4	3411	radicalized	0.95	harmful
4	3980	radicalized	0.98	harmful
4	9156	radicalized	0.89	harmful
4	9284	radicalized	0.75	harmful
4	3841	radicalized	0.98	harmful
4	1129	radicalized	0.95	harmful
4	7539	radicalized	0.86	harmful
4	7018	radicalized	0.89	harmful
4	8791	radicalized	0.83	harmful
4	7470	radicalized	0.97	harmful
4	1533	radicalized	0.85	harmful
4	2944	radicalized	0.84	harmful
4	5079	radicalized	0.99	harmful
4	7673	radicalized	0.91	harmful
4	5350	radicalized	0.84	harmful
4	712	radicalized	0.76	harmful
4	1699	radicalized	0.84	harmful
4	4031	radicalized	0.82	harmful
4	5748	radicalized	0.78	harmful
4	6444	radicalized	0.77	harmful
4	5113	radicalized	0.77	harmful
4	9611	radicalized	0.81	harmful
4	598	radicalized	0.9	harmful
4	5749	radicalized	0.81	harmful
4	2831	radicalized	0.79	harmful
4	2236	radicalized	0.98	harmful
4	8314	radicalized	0.85	harmful
4	1927	radicalized	0.83	harmful
4	6068	radicalized	0.88	harmful
4	9048	radicalized	0.84	harmful
4	7659	radicalized	0.94	harmful
4	2872	radicalized	0.92	harmful
4	9002	radicalized	0.76	harmful
4	4365	radicalized	0.84	harmful
4	3362	radicalized	0.9	harmful
4	5456	radicalized	0.93	harmful
4	762	radicalized	0.78	harmful
4	6517	radicalized	0.86	harmful
4	1519	radicalized	0.87	harmful
4	9129	radicalized	0.99	harmful
4	2571	radicalized	0.78	harmful
4	5588	radicalized	0.99	harmful
4	54	radicalized	0.79	harmful
4	3913	radicalized	0.83	harmful
4	510	radicalized	0.84	harmful
4	8199	radicalized	0.9	harmful
4	6181	radicalized	0.81	harmful
4	430	radicalized	0.81	harmful
4	7091	radicalized	0.94	harmful
4	2799	radicalized	0.78	harmful
5	7876	semi-radicalized	0.88	harmful
5	6590	semi-radicalized	0.84	harmful
5	7713	semi-radicalized	0.85	harmful
5	5284	semi-radicalized	0.81	harmful
5	7740	semi-radicalized	0.15	neutral
5	1259	semi-radicalized	0.79	harmful
5	8737	semi-radicalized	0.89	harmful
5	6969	semi-radicalized	0.95	harmful
5	5766	semi-radicalized	0.94	harmful
5	6815	semi-radicalized	0.86	harmful
5	3740	semi-radicalized	0.95	harmful
5	7869	semi-radicalized	0.81	harmful
5	7251	semi-radicalized	0.99	harmful
5	7515	semi-radicalized	0.93	harmful
5	8484	semi-radicalized	0.78	harmful
5	2828	semi-radicalized	0.82	harmful
5	5927	semi-radicalized	0.76	harmful
5	1080	semi-radicalized	0.78	harmful
5	3613	semi-radicalized	0.79	harmful
5	1948	semi-radicalized	0.99	harmful
5	5769	semi-radicalized	0.98	harmful
5	1807	semi-radicalized	0.85	harmful
5	4101	semi-radicalized	0.81	harmful
5	3782	semi-radicalized	0.91	harmful
5	5546	semi-radicalized	0.87	harmful
5	4987	semi-radicalized	0.87	harmful
5	3048	semi-radicalized	0.99	harmful
5	3959	semi-radicalized	0.79	harmful
5	9132	semi-radicalized	0.9	harmful
5	6064	semi-radicalized	0.75	harmful
5	8526	semi-radicalized	0.9	harmful
5	4774	semi-radicalized	0.82	harmful
5	6993	semi-radicalized	0.91	harmful
5	4605	semi-radicalized	0.92	harmful
5	771	semi-radicalized	0.97	harmful
5	7078	semi-radicalized	0.96	harmful
5	4263	semi-radicalized	0.78	harmful
5	9585	semi-radicalized	0.89	harmful
5	4966	semi-radicalized	0.94	harmful
5	4343	semi-radicalized	0.81	harmful
5	2232	semi-radicalized	0.85	harmful
5	1677	semi-radicalized	0.84	harmful
5	3734	semi-radicalized	0.75	harmful
5	4622	semi-radicalized	0.81	harmful
5	7621	semi-radicalized	0.81	harmful
5	1659	semi-radicalized	0.8	harmful
5	8317	semi-radicalized	0.9	harmful
5	535	semi-radicalized	0.93	harmful
5	5210	semi-radicalized	0.98	harmful
5	2022	semi-radicalized	0.79	harmful
5	2745	semi-radicalized	0.19	neutral
5	5925	semi-radicalized	0.21	neutral
5	2080	semi-radicalized	0.02	neutral
5	6847	semi-radicalized	0.05	neutral
5	3969	semi-radicalized	0.06	neutral
5	5533	semi-radicalized	0.11	neutral
5	2098	semi-radicalized	0.18	neutral
5	581	semi-radicalized	0.25	neutral
5	3954	semi-radicalized	0.09	neutral
5	1508	semi-radicalized	0.25	neutral
5	9073	semi-radicalized	0.02	neutral
5	1445	semi-radicalized	0.05	neutral
6	1403	semi-radicalized	0.83	harmful
6	3835	semi-radicalized	0.2	neutral
6	3629	semi-radicalized	0.77	harmful
6	780	semi-radicalized	0.13	neutral
6	1509	semi-radicalized	0.91	harmful
6	6242	semi-radicalized	0.92	harmful
6	81	semi-radicalized	0.9	harmful
6	4663	semi-radicalized	0.85	harmful
6	9814	semi-radicalized	0.99	harmful
6	1727	semi-radicalized	0.8	harmful
6	6891	semi-radicalized	0.98	harmful
6	3205	semi-radicalized	0.83	harmful
6	7559	semi-radicalized	0.9	harmful
6	4472	semi-radicalized	0.84	harmful
6	3978	semi-radicalized	0.88	harmful
6	8352	semi-radicalized	0.22	neutral
6	1182	semi-radicalized	0.16	neutral
6	26	semi-radicalized	0.86	harmful
6	7182	semi-radicalized	0.76	harmful
6	5777	semi-radicalized	0.8	harmful
6	8057	semi-radicalized	0.03	neutral
6	4855	semi-radicalized	0.91	harmful
6	7217	semi-radicalized	0.88	harmful
6	6416	semi-radicalized	0.86	harmful
6	8338	semi-radicalized	0.82	harmful
6	7125	semi-radicalized	0.07	neutral
6	8644	semi-radicalized	0.84	harmful
6	9154	semi-radicalized	0.18	neutral
6	416	semi-radicalized	0.99	harmful
6	7589	semi-radicalized	0.17	neutral
6	512	semi-radicalized	0.87	harmful
6	4512	semi-radicalized	0.2	neutral
6	5725	semi-radicalized	0.96	harmful
6	702	semi-radicalized	0.06	neutral
6	8834	semi-radicalized	0.99	harmful
6	3961	semi-radicalized	0.92	harmful
6	5952	semi-radicalized	0.91	harmful
6	3573	semi-radicalized	0.83	harmful
6	4752	semi-radicalized	0.85	harmful
6	6056	semi-radicalized	0.81	harmful
6	8617	semi-radicalized	0.16	neutral
6	3320	semi-radicalized	0.94	harmful
6	3677	semi-radicalized	0.78	harmful
6	4665	semi-radicalized	0.76	harmful
6	9765	semi-radicalized	0.18	neutral
6	9052	semi-radicalized	0.8	harmful
6	7396	semi-radicalized	0.77	harmful
6	7186	semi-radicalized	0.98	harmful
6	3694	semi-radicalized	0.84	harmful
6	9767	semi-radicalized	0.81	harmful
6	3469	semi-radicalized	0.76	harmful
6	3889	semi-radicalized	0.81	harmful
6	8337	semi-radicalized	0.86	harmful
6	1763	semi-radicalized	0.9	harmful
6	4513	semi-radicalized	0.97	harmful
6	251	semi-radicalized	0.99	harmful
6	1488	semi-radicalized	0.76	harmful
6	5236	semi-radicalized	0.09	neutral
6	3138	semi-radicalized	0.78	harmful
6	3547	semi-radicalized	0.79	harmful
6	4239	semi-radicalized	0.92	harmful
6	8508	semi-radicalized	0.96	harmful
6	611	semi-radicalized	0.91	harmful
6	4151	semi-radicalized	0.94	harmful
6	1720	semi-radicalized	0.99	harmful
6	4042	semi-radicalized	0.92	harmful
6	3165	semi-radicalized	0.78	harmful
6	8343	semi-radicalized	0.77	harmful
6	1013	semi-radicalized	0.84	harmful
6	2882	semi-radicalized	0.14	neutral
6	6036	semi-radicalized	0.84	harmful
6	6389	semi-radicalized	0.85	harmful
6	6859	semi-radicalized	0.96	harmful
6	423	semi-radicalized	0.24	neutral
6	6201	semi-radicalized	0.92	harmful
6	6368	semi-radicalized	0.76	harmful
6	9884	semi-radicalized	0.13	neutral
7	5240	semi-radicalized	0.22	neutral
7	6112	semi-radicalized	0.1	neutral
7	9061	semi-radicalized	0.16	neutral
7	8564	semi-radicalized	0.05	neutral
7	3350	semi-radicalized	0.17	neutral
7	3538	semi-radicalized	0.21	neutral
7	3516	semi-radicalized	0.96	harmful
7	755	semi-radicalized	0.2	neutral
7	4174	semi-radicalized	0.12	neutral
7	3095	semi-radicalized	0.14	neutral
7	3644	semi-radicalized	0.04	neutral
7	3623	semi-radicalized	0.05	neutral
7	7750	semi-radicalized	0.17	neutral
7	996	semi-radicalized	0.04	neutral
7	4804	semi-radicalized	0.93	harmful
7	6224	semi-radicalized	0.03	neutral
7	3728	semi-radicalized	0.81	harmful
7	6972	semi-radicalized	0.1	neutral
7	3056	semi-radicalized	0.05	neutral
7	7791	semi-radicalized	0.15	neutral
7	671	semi-radicalized	0.02	neutral
7	9639	semi-radicalized	0.06	neutral
7	9606	semi-radicalized	0.17	neutral
7	6915	semi-radicalized	0.01	neutral
7	4162	semi-radicalized	0.14	neutral
7	8733	semi-radicalized	0.12	neutral
7	5435	semi-radicalized	0.18	neutral
7	7628	semi-radicalized	0.17	neutral
7	8515	semi-radicalized	0.02	neutral
7	7097	semi-radicalized	0.07	neutral
7	6912	semi-radicalized	0.04	neutral
7	4410	semi-radicalized	0.23	neutral
7	4230	semi-radicalized	0.22	neutral
7	5647	semi-radicalized	0.16	neutral
7	6511	semi-radicalized	0.1	neutral
7	8631	semi-radicalized	0.87	harmful
7	6903	semi-radicalized	0.11	neutral
7	9510	semi-radicalized	0.2	neutral
7	3110	semi-radicalized	0.76	harmful
7	1884	semi-radicalized	0.1	neutral
7	8003	semi-radicalized	0.13	neutral
7	5433	semi-radicalized	0.18	neutral
7	2647	semi-radicalized	0.13	neutral
7	5664	semi-radicalized	0.1	neutral
7	6619	semi-radicalized	0.95	harmful
7	1652	semi-radicalized	0.02	neutral
7	6913	semi-radicalized	0.11	neutral
7	1186	semi-radicalized	0.23	neutral
7	3607	semi-radicalized	0.23	neutral
7	3418	semi-radicalized	0.23	neutral
7	1943	semi-radicalized	0.24	neutral
7	6526	semi-radicalized	0.02	neutral
7	650	semi-radicalized	0.14	neutral
7	4672	semi-radicalized	0.99	harmful
7	217	semi-radicalized	0.24	neutral
7	3797	semi-radicalized	0.23	neutral
7	4520	semi-radicalized	0.08	neutral
7	6386	semi-radicalized	0.05	neutral
7	2101	semi-radicalized	0.03	neutral
7	9070	semi-radicalized	0.97	harmful
7	6748	semi-radicalized	0.98	harmful
7	4753	semi-radicalized	0.83	harmful
7	4779	semi-radicalized	0.91	harmful
7	2204	semi-radicalized	0.85	harmful
7	228	semi-radicalized	0.98	harmful
8	6599	semi-radicalized	0.19	neutral
8	2269	semi-radicalized	0.09	neutral
8	8472	semi-radicalized	0.02	neutral
8	5939	semi-radicalized	0.13	neutral
8	4366	semi-radicalized	0.93	harmful
8	379	semi-radicalized	0.07	neutral
8	3069	semi-radicalized	0.13	neutral
8	2233	semi-radicalized	0.24	neutral
8	969	semi-radicalized	0.08	neutral
8	4562	semi-radicalized	0.07	neutral
8	597	semi-radicalized	0.01	neutral
8	936	semi-radicalized	0.08	neutral
8	6094	semi-radicalized	0.2	neutral
8	6674	semi-radicalized	0.15	neutral
8	3821	semi-radicalized	0.02	neutral
8	8423	semi-radicalized	0.19	neutral
8	6277	semi-radicalized	0.13	neutral
8	9583	semi-radicalized	0.21	neutral
8	7778	semi-radicalized	0.14	neutral
8	1065	semi-radicalized	0.16	neutral
8	8234	semi-radicalized	0.85	harmful
8	1241	semi-radicalized	0.11	neutral
8	6854	semi-radicalized	0.14	neutral
8	9018	semi-radicalized	0.23	neutral
8	8547	semi-radicalized	0.16	neutral
8	4233	semi-radicalized	0.07	neutral
8	7551	semi-radicalized	0.1	neutral
8	4027	semi-radicalized	0.18	neutral
8	7624	semi-radicalized	0.03	neutral
8	7658	semi-radicalized	0.18	neutral
8	5819	semi-radicalized	0.16	neutral
8	6775	semi-radicalized	0.16	neutral
8	7955	semi-radicalized	0.18	neutral
8	3308	semi-radicalized	0.82	harmful
8	3433	semi-radicalized	0.03	neutral
8	8753	semi-radicalized	0.04	neutral
8	1384	semi-radicalized	0.12	neutral
8	1068	semi-radicalized	0.14	neutral
8	7761	semi-radicalized	0.12	neutral
8	913	semi-radicalized	0.1	neutral
8	9784	semi-radicalized	0.1	neutral
8	3325	semi-radicalized	0.22	neutral
8	3799	semi-radicalized	0.15	neutral
8	9425	semi-radicalized	0.08	neutral
8	5015	semi-radicalized	0.18	neutral
8	4817	semi-radicalized	0.98	harmful
8	1048	semi-radicalized	0.22	neutral
8	6268	semi-radicalized	0.02	neutral
8	1615	semi-radicalized	0.23	neutral
8	8455	semi-radicalized	0.08	neutral
8	3374	semi-radicalized	0.23	neutral
8	9427	semi-radicalized	0.81	harmful
8	6320	semi-radicalized	0.0	neutral
8	147	semi-radicalized	0.23	neutral
8	4984	semi-radicalized	0.01	neutral
8	1252	semi-radicalized	0.11	neutral
8	2575	semi-radicalized	0.19	neutral
8	9318	semi-radicalized	0.14	neutral
8	5822	semi-radicalized	0.23	neutral
8	5798	semi-radicalized	0.22	neutral
8	134	semi-radicalized	0.08	neutral
8	1762	semi-radicalized	0.21	neutral
8	7388	semi-radicalized	0.17	neutral
8	3985	semi-radicalized	0.2	neutral
8	6043	semi-radicalized	0.08	neutral
8	3674	semi-radicalized	0.0	neutral
8	7907	semi-radicalized	0.8	harmful
8	5803	semi-radicalized	0.86	harmful
8	7898	semi-radicalized	0.97	harmful
8	7895	semi-radicalized	0.96	harmful
8	5486	semi-radicalized	0.9	harmful
8	440	semi-radicalized	0.96	harmful
8	7101	semi-radicalized	0.79	harmful
8	9711	semi-radicalized	0.88	harmful
8	6139	semi-radicalized	0.82	harmful
8	7107	semi-radicalized	0.86	harmful
9	9323	semi-radicalized	0.02	neutral
