User	Video	Orientation	Slant	Label
2	8681	radicalized	0.96	harmful
2	4717	radicalized	0.95	harmful
2	4052	radicalized	0.95	harmful
2	2250	radicalized	0.89	harmful
2	984	radicalized	0.96	harmful
2	4068	radicalized	0.88	harmful
2	4210	radicalized	0.89	harmful
2	6264	radicalized	0.9	harmful
2	7688	radicalized	0.77	harmful
2	894	radicalized	0.96	harmful
2	4669	radicalized	0.82	harmful
2	7997	radicalized	0.06	neutral
2	7709	radicalized	0.85	harmful
2	3966	radicalized	0.93	harmful
2	794	radicalized	0.91	harmful
2	1618	radicalized	0.93	harmful
2	7129	radicalized	0.92	harmful
2	8483	radicalized	0.07	neutral
2	5592	radicalized	0.84	harmful
2	3429	radicalized	0.99	harmful
2	8192	radicalized	0.87	harmful
2	7096	radicalized	0.81	harmful
2	3794	radicalized	0.98	harmful
2	6897	radicalized	0.9	harmful
2	3395	radicalized	0.89	harmful
2	1479	radicalized	0.92	harmful
2	3798	radicalized	1.0	harmful
2	7044	radicalized	0.89	harmful
2	8366	radicalized	0.8	harmful
2	3228	radicalized	0.76	harmful
2	2999	radicalized	0.9	harmful
2	3287	radicalized	0.83	harmful
2	1663	radicalized	0.81	harmful
2	3224	radicalized	0.83	harmful
3	9237	radicalized	0.92	harmful
3	9908	radicalized	0.87	harmful
3	2431	radicalized	0.87	harmful
3	927	radicalized	0.79	harmful
3	3105	radicalized	0.94	harmful
3	2816	radicalized	0.81	harmful
3	9063	radicalized	0.78	harmful
3	4884	radicalized	0.93	harmful
3	7271	radicalized	0.82	harmful
3	8860	radicalized	0.82	harmful
3	3402	radicalized	0.99	harmful
3	1080	radicalized	0.86	harmful
3	2647	radicalized	0.13	neutral
3	3282	radicalized	0.8	harmful
3	9302	radicalized	0.79	harmful
3	4502	radicalized	0.89	harmful
3	5792	radicalized	0.94	harmful
3	7408	radicalized	0.98	harmful
3	2566	radicalized	0.9	harmful
3	2016	radicalized	0.92	harmful
3	1323	radicalized	0.89	harmful
3	2946	radicalized	1.0	harmful
3	4117	radicalized	0.79	harmful
3	6282	radicalized	0.95	harmful
3	8741	radicalized	0.78	harmful
3	8624	radicalized	1.0	harmful
3	642	radicalized	0.98	harmful
3	1983	radicalized	0.99	harmful
3	4871	radicalized	0.88	harmful
3	4595	radicalized	0.99	harmful
3	5376	radicalized	0.76	harmful
3	668	radicalized	0.06	neutral
3	6554	radicalized	0.76	harmful
3	6433	radicalized	0.99	harmful
3	884	radicalized	0.77	harmful
3	7620	radicalized	0.9	harmful
3	1306	radicalized	0.9	harmful
3	1845	radicalized	0.96	harmful
3	6645	radicalized	0.91	harmful
3	4334	radicalized	0.82	harmful
3	6042	radicalized	0.85	harmful
3	1747	radicalized	1.0	harmful
3	7976	radicalized	0.84	harmful
3	7756	radicalized	0.78	harmful
3	3445	radicalized	0.8	harmful
3	9235	radicalized	0.95	harmful
3	4395	radicalized	0.9	harmful
3	5661	radicalized	0.76	harmful
3	8828	radicalized	0.94	harmful
3	424	radicalized	0.86	harmful
3	7859	radicalized	0.86	harmful
3	5700	radicalized	0.76	harmful
3	6128	radicalized	0.97	harmful
3	5845	radicalized	0.85	harmful
3	6943	radicalized	0.76	harmful
3	3780	radicalized	0.9	harmful
3	9826	radicalized	0.99	harmful
3	1259	radicalized	0.99	harmful
3	3740	radicalized	0.98	harmful
3	7406	radicalized	0.79	harmful
3	4134	radicalized	0.95	harmful
3	8213	radicalized	0.9	harmful
3	1975	radicalized	0.85	harmful
3	3911	radicalized	0.99	harmful
3	9757	radicalized	0.77	harmful
3	277	radicalized	0.86	harmful
3	889	radicalized	0.99	harmful
3	9897	radicalized	0.9	harmful
3	7066	radicalized	0.86	harmful
3	9506	radicalized	0.85	harmful
3	1405	radicalized	0.93	harmful
3	7472	radicalized	0.78	harmful
3	1949	radicalized	0.89	harmful
3	1379	radicalized	0.78	harmful
3	905	radicalized	0.9	harmful
3	7855	radicalized	0.79	harmful
3	6458	radicalized	0.82	harmful
3	1772	radicalized	0.83	harmful
3	2426	radicalized	0.89	harmful
3	1617	radicalized	0.77	harmful
3	1098	radicalized	0.24	neutral
4	7745	semi-radicalized	0.99	harmful
4	4547	semi-radicalized	0.94	harmful
4	8322	semi-radicalized	0.03	neutral
4	7018	semi-radicalized	0.11	neutral
4	7509	semi-radicalized	0.88	harmful
4	2364	semi-radicalized	0.75	harmful
4	2247	semi-radicalized	0.09	neutral
4	5890	semi-radicalized	0.97	harmful
4	4126	semi-radicalized	0.77	harmful
4	9641	semi-radicalized	0.17	neutral
4	6313	semi-radicalized	0.89	harmful
4	8468	semi-radicalized	0.97	harmful
4	6525	semi-radicalized	0.79	harmful
4	8391	semi-radicalized	0.97	harmful
4	1800	semi-radicalized	0.88	harmful
4	9813	semi-radicalized	0.04	neutral
4	1767	semi-radicalized	0.98	harmful
4	4326	semi-radicalized	0.05	neutral
4	9288	semi-radicalized	0.91	harmful
4	561	semi-radicalized	0.98	harmful
4	3801	semi-radicalized	0.09	neutral
4	1349	semi-radicalized	0.8	harmful
4	966	semi-radicalized	0.84	harmful
4	5084	semi-radicalized	0.84	harmful
4	7546	semi-radicalized	0.97	harmful
4	5801	semi-radicalized	0.13	neutral
4	7650	semi-radicalized	0.11	neutral
4	852	semi-radicalized	0.75	harmful
4	5413	semi-radicalized	0.06	neutral
4	5580	semi-radicalized	0.03	neutral
4	5238	semi-radicalized	0.87	harmful
4	7896	semi-radicalized	0.84	harmful
4	5097	semi-radicalized	0.98	harmful
4	9714	semi-radicalized	0.97	harmful
4	4772	semi-radicalized	0.01	neutral
4	2904	semi-radicalized	0.13	neutral
4	9983	semi-radicalized	0.12	neutral
4	2083	semi-radicalized	0.98	harmful
4	5892	semi-radicalized	0.01	neutral
4	3083	semi-radicalized	0.02	neutral
4	5600	semi-radicalized	0.83	harmful
4	7287	semi-radicalized	0.24	neutral
4	3451	semi-radicalized	0.83	harmful
4	6756	semi-radicalized	0.83	harmful
4	9537	semi-radicalized	0.25	neutral
4	169	semi-radicalized	0.19	neutral
4	7935	semi-radicalized	0.78	harmful
4	9690	semi-radicalized	0.21	neutral
4	2306	semi-radicalized	0.95	harmful
4	5717	semi-radicalized	0.85	harmful
4	1643	semi-radicalized	0.15	neutral
4	5077	semi-radicalized	0.9	harmful
4	4811	semi-radicalized	0.76	harmful
4	1238	semi-radicalized	0.85	harmful
4	7213	semi-radicalized	0.85	harmful
4	1636	semi-radicalized	0.25	neutral
4	6582	semi-radicalized	0.81	harmful
4	4255	semi-radicalized	0.96	harmful
4	1218	semi-radicalized	0.05	neutral
4	8983	semi-radicalized	0.79	harmful
4	6988	semi-radicalized	0.0	neutral
4	8359	semi-radicalized	0.91	harmful
4	5532	semi-radicalized	0.09	neutral
4	9632	semi-radicalized	0.15	neutral
4	753	semi-radicalized	0.2	neutral
4	3902	semi-radicalized	0.02	neutral
4	5799	semi-radicalized	1.0	harmful
4	5191	semi-radicalized	0.99	harmful
4	9069	semi-radicalized	1.0	harmful
4	8446	semi-radicalized	0.89	harmful
4	3299	semi-radicalized	0.95	harmful
4	2028	semi-radicalized	0.21	neutral
4	4361	semi-radicalized	0.82	harmful
4	9405	semi-radicalized	0.93	harmful
4	1028	semi-radicalized	0.9	harmful
4	6300	semi-radicalized	0.79	harmful
4	10	semi-radicalized	0.9	harmful
4	5058	semi-radicalized	0.93	harmful
4	8463	semi-radicalized	0.04	neutral
5	7185	semi-radicalized	0.02	neutral
5	2086	semi-radicalized	0.84	harmful
5	2382	semi-radicalized	0.16	neutral
5	8456	semi-radicalized	0.82	harmful
5	6609	semi-radicalized	0.01	neutral
5	3150	semi-radicalized	0.83	harmful
5	5312	semi-radicalized	0.16	neutral
5	8734	semi-radicalized	0.25	neutral
5	3325	semi-radicalized	0.0	neutral
5	6090	semi-radicalized	0.22	neutral
5	3476	semi-radicalized	0.82	harmful
5	7177	semi-radicalized	0.03	neutral
5	2748	semi-radicalized	0.13	neutral
5	7048	semi-radicalized	0.15	neutral
5	8480	semi-radicalized	0.2	neutral
5	9238	semi-radicalized	0.17	neutral
5	8745	semi-radicalized	0.12	neutral
5	4230	semi-radicalized	0.07	neutral
5	1094	semi-radicalized	0.07	neutral
5	8800	semi-radicalized	0.07	neutral
5	4983	semi-radicalized	0.02	neutral
5	7299	semi-radicalized	0.98	harmful
5	2572	semi-radicalized	0.11	neutral
5	8410	semi-radicalized	0.22	neutral
5	1212	semi-radicalized	0.22	neutral
5	2923	semi-radicalized	0.07	neutral
5	2781	semi-radicalized	0.22	neutral
5	1388	semi-radicalized	0.11	neutral
5	8373	semi-radicalized	0.24	neutral
5	7179	semi-radicalized	0.06	neutral
5	2477	semi-radicalized	0.08	neutral
5	6755	semi-radicalized	0.06	neutral
5	4754	semi-radicalized	0.8	harmful
5	7589	semi-radicalized	0.98	harmful
5	8162	semi-radicalized	0.14	neutral
5	8721	semi-radicalized	0.09	neutral
5	2788	semi-radicalized	0.22	neutral
5	7345	semi-radicalized	0.24	neutral
5	1099	semi-radicalized	0.15	neutral
5	6337	semi-radicalized	0.97	harmful
5	8863	semi-radicalized	0.17	neutral
5	4745	semi-radicalized	0.04	neutral
5	955	semi-radicalized	0.95	harmful
5	5783	semi-radicalized	0.07	neutral
5	7332	semi-radicalized	0.16	neutral
5	3944	semi-radicalized	0.06	neutral
5	7086	semi-radicalized	0.16	neutral
5	6094	semi-radicalized	0.03	neutral
5	4801	semi-radicalized	0.05	neutral
5	6722	semi-radicalized	0.03	neutral
5	6378	semi-radicalized	0.09	neutral
5	9426	semi-radicalized	0.24	neutral
5	9848	semi-radicalized	0.03	neutral
5	5978	semi-radicalized	0.14	neutral
5	962	semi-radicalized	0.08	neutral
5	7151	semi-radicalized	0.9	harmful
5	4239	semi-radicalized	0.99	harmful
5	5789	semi-radicalized	0.2	neutral
5	7004	semi-radicalized	0.06	neutral
5	1214	semi-radicalized	0.14	neutral
5	42	semi-radicalized	0.24	neutral
5	1264	semi-radicalized	0.08	neutral
5	5247	semi-radicalized	0.17	neutral
5	1629	semi-radicalized	0.16	neutral
5	2537	semi-radicalized	0.24	neutral
5	4342	semi-radicalized	0.23	neutral
5	2269	semi-radicalized	0.14	neutral
5	5498	semi-radicalized	0.22	neutral
5	1013	semi-radicalized	0.06	neutral
5	8294	semi-radicalized	0.09	neutral
5	2094	semi-radicalized	0.78	harmful
5	5045	semi-radicalized	0.09	neutral
5	6443	semi-radicalized	0.22	neutral
5	237	semi-radicalized	0.23	neutral
5	8931	semi-radicalized	0.13	neutral
5	6394	semi-radicalized	0.14	neutral
5	9291	semi-radicalized	0.24	neutral
5	2439	semi-radicalized	0.09	neutral
5	1945	semi-radicalized	0.24	neutral
5	354	semi-radicalized	0.14	neutral
5	2950	semi-radicalized	0.19	neutral
5	4034	semi-radicalized	0.21	neutral
5	3252	semi-radicalized	0.06	neutral
5	251	semi-radicalized	0.77	harmful
5	4674	semi-radicalized	0.85	harmful
5	4666	semi-radicalized	0.86	harmful
5	4783	semi-radicalized	0.86	harmful
5	4654	semi-radicalized	0.76	harmful
6	3044	semi-radicalized	0.88	harmful
6	2728	semi-radicalized	0.85	harmful
6	1307	semi-radicalized	0.91	harmful
6	3656	semi-radicalized	0.9	harmful
6	7062	semi-radicalized	0.9	harmful
6	4730	semi-radicalized	0.82	harmful
6	3707	semi-radicalized	1.0	harmful
6	2342	semi-radicalized	0.01	neutral
6	1715	semi-radicalized	0.81	harmful
6	6457	semi-radicalized	0.13	neutral
6	9874	semi-radicalized	0.91	harmful
6	1870	semi-radicalized	0.97	harmful
6	1900	semi-radicalized	0.04	neutral
6	1972	semi-radicalized	0.77	harmful
6	2361	semi-radicalized	0.89	harmful
6	8728	semi-radicalized	0.83	harmful
6	8531	semi-radicalized	0.93	harmful
6	9588	semi-radicalized	0.97	harmful
6	2746	semi-radicalized	0.89	harmful
6	1362	semi-radicalized	0.98	harmful
6	6739	semi-radicalized	0.8	harmful
6	3555	semi-radicalized	0.86	harmful
6	4933	semi-radicalized	0.21	neutral
6	2274	semi-radicalized	0.9	harmful
6	8693	semi-radicalized	0.97	harmful
6	2179	semi-radicalized	0.12	neutral
6	8845	semi-radicalized	0.88	harmful
6	2561	semi-radicalized	0.78	harmful
6	9517	semi-radicalized	0.94	harmful
6	2026	semi-radicalized	0.1	neutral
6	6516	semi-radicalized	0.09	neutral
6	4209	semi-radicalized	0.89	harmful
6	2136	semi-radicalized	0.8	harmful
6	8527	semi-radicalized	0.76	harmful
6	8937	semi-radicalized	0.95	harmful
6	2791	semi-radicalized	0.79	harmful
6	5742	semi-radicalized	0.89	harmful
6	8723	semi-radicalized	0.87	harmful
6	9280	semi-radicalized	0.97	harmful
6	9267	semi-radicalized	0.98	harmful
6	8842	semi-radicalized	0.82	harmful
6	6008	semi-radicalized	0.88	harmful
6	502	semi-radicalized	0.02	neutral
6	9836	semi-radicalized	0.97	harmful
6	5736	semi-radicalized	0.96	harmful
6	2111	semi-radicalized	0.91	harmful
6	3004	semi-radicalized	0.95	harmful
6	8337	semi-radicalized	0.9	harmful
6	9163	semi-radicalized	0.99	harmful
6	1966	semi-radicalized	0.97	harmful
6	3138	semi-radicalized	0.75	harmful
6	3943	semi-radicalized	0.91	harmful
6	6876	semi-radicalized	0.16	neutral
6	8209	semi-radicalized	0.1	neutral
6	5102	semi-radicalized	0.17	neutral
6	2706	semi-radicalized	0.86	harmful
6	8376	semi-radicalized	0.97	harmful
6	4581	semi-radicalized	0.91	harmful
6	1853	semi-radicalized	0.77	harmful
6	7893	semi-radicalized	0.89	harmful
6	6685	semi-radicalized	0.19	neutral
6	6625	semi-radicalized	0.84	harmful
6	6198	semi-radicalized	0.05	neutral
6	9038	semi-radicalized	0.75	harmful
6	5206	semi-radicalized	0.83	harmful
6	1445	semi-radicalized	0.9	harmful
6	8128	semi-radicalized	0.19	neutral
6	6423	semi-radicalized	0.91	harmful
6	5794	semi-radicalized	0.87	harmful
6	7124	semi-radicalized	0.9	harmful
6	8242	semi-radicalized	0.12	neutral
6	6505	semi-radicalized	0.99	harmful
6	1758	semi-radicalized	0.14	neutral
6	8543	semi-radicalized	0.94	harmful
6	9414	semi-radicalized	0.9	harmful
6	3341	semi-radicalized	0.98	harmful
6	4765	semi-radicalized	0.8	harmful
6	4226	semi-radicalized	0.89	harmful
6	3818	semi-radicalized	0.9	harmful
6	4182	semi-radicalized	0.92	harmful
6	194	semi-radicalized	0.82	harmful
6	1872	semi-radicalized	0.1	neutral
6	6859	semi-radicalized	0.89	harmful
6	1869	semi-radicalized	0.9	harmful
7	4812	non radicalized	0.11	neutral
7	2349	non radicalized	0.07	neutral
7	4387	non radicalized	0.1	neutral
7	6249	non radicalized	0.06	neutral
7	1209	non radicalized	0.11	neutral
7	7046	non radicalized	0.79	harmful
7	6061	non radicalized	0.95	harmful
7	9328	non radicalized	0.24	neutral
7	6785	non radicalized	0.24	neutral
7	57	non radicalized	0.03	neutral
7	2311	non radicalized	0.13	neutral
7	8136	non radicalized	0.08	neutral
7	1180	non radicalized	0.09	neutral
7	4826	non radicalized	0.17	neutral
7	9937	non radicalized	0.14	neutral
7	5438	non radicalized	0.14	neutral
7	7596	non radicalized	0.08	neutral
7	2363	non radicalized	0.2	neutral
7	1374	non radicalized	0.09	neutral
7	2050	non radicalized	0.06	neutral
7	5402	non radicalized	0.09	neutral
7	8944	non radicalized	0.16	neutral
7	9939	non radicalized	0.12	neutral
7	4367	non radicalized	0.89	harmful
7	4103	non radicalized	0.04	neutral
7	6408	non radicalized	0.17	neutral
7	2645	non radicalized	0.13	neutral
7	959	non radicalized	0.08	neutral
7	8040	non radicalized	0.18	neutral
7	6382	non radicalized	0.08	neutral
7	6500	non radicalized	0.2	neutral
7	8480	non radicalized	0.2	neutral
7	1908	non radicalized	0.08	neutral
7	746	non radicalized	0.11	neutral
7	7499	non radicalized	0.1	neutral
7	4004	non radicalized	0.14	neutral
7	8027	non radicalized	0.18	neutral
7	3869	non radicalized	0.2	neutral
7	8049	non radicalized	0.08	neutral
7	3113	non radicalized	0.12	neutral
7	6822	non radicalized	0.01	neutral
7	4914	non radicalized	0.09	neutral
7	6302	non radicalized	0.03	neutral
7	9182	non radicalized	0.19	neutral
7	3666	non radicalized	0.11	neutral
7	5049	non radicalized	0.15	neutral
7	9748	non radicalized	0.15	neutral
7	7464	non radicalized	0.06	neutral
7	629	non radicalized	0.23	neutral
7	2786	non radicalized	0.22	neutral
7	9991	non radicalized	0.24	neutral
7	3648	non radicalized	0.15	neutral
7	9761	non radicalized	0.23	neutral
7	7578	non radicalized	0.15	neutral
7	810	non radicalized	0.09	neutral
7	5555	non radicalized	0.09	neutral
7	2778	non radicalized	0.21	neutral
7	3662	non radicalized	0.05	neutral
7	2842	non radicalized	0.14	neutral
7	4374	non radicalized	0.24	neutral
7	6893	non radicalized	0.11	neutral
7	2599	non radicalized	0.98	harmful
7	182	non radicalized	0.01	neutral
7	2039	non radicalized	0.18	neutral
7	5113	non radicalized	0.13	neutral
7	5176	non radicalized	0.03	neutral
7	6608	non radicalized	0.07	neutral
7	9561	non radicalized	0.23	neutral
7	806	non radicalized	0.24	neutral
7	7069	non radicalized	0.23	neutral
7	9067	non radicalized	0.21	neutral
7	5833	non radicalized	0.91	harmful
7	9220	non radicalized	0.1	neutral
7	8577	non radicalized	0.14	neutral
7	8572	non radicalized	0.07	neutral
7	5080	non radicalized	0.1	neutral
7	6261	non radicalized	0.1	neutral
7	2038	non radicalized	0.03	neutral
7	6737	non radicalized	0.04	neutral
7	9028	non radicalized	0.1	neutral
7	1713	non radicalized	0.79	harmful
7	9003	non radicalized	0.23	neutral
7	1150	non radicalized	0.11	neutral
7	6669	non radicalized	0.12	neutral
7	7313	non radicalized	0.15	neutral
7	7286	non radicalized	0.2	neutral
7	9754	non radicalized	0.14	neutral
7	9037	non radicalized	0.83	harmful
7	3108	non radicalized	0.1	neutral
7	8956	non radicalized	0.13	neutral
7	1416	non radicalized	0.02	neutral
8	2677	semi-radicalized	0.25	neutral
8	9932	semi-radicalized	0.15	neutral
8	2957	semi-radicalized	0.01	neutral
8	273	semi-radicalized	0.88	harmful
8	9021	semi-radicalized	0.78	harmful
8	5312	semi-radicalized	0.16	neutral
8	1060	semi-radicalized	0.07	neutral
8	3145	semi-radicalized	0.2	neutral
8	4274	semi-radicalized	0.89	harmful
8	3518	semi-radicalized	0.22	neutral
8	403	semi-radicalized	0.1	neutral
8	289	semi-radicalized	0.1	neutral
8	5343	semi-radicalized	0.88	harmful
8	6338	semi-radicalized	0.18	neutral
8	5220	semi-radicalized	0.08	neutral
8	3519	semi-radicalized	0.94	harmful
8	7151	semi-radicalized	0.9	harmful
8	5477	semi-radicalized	0.76	harmful
8	6626	semi-radicalized	0.21	neutral
8	2445	semi-radicalized	0.8	harmful
8	7485	semi-radicalized	0.96	harmful
8	8931	semi-radicalized	0.13	neutral
8	9302	semi-radicalized	0.79	harmful
8	1603	semi-radicalized	0.76	harmful
8	9229	semi-radicalized	0.15	neutral
8	8708	semi-radicalized	0.02	neutral
8	5755	semi-radicalized	0.05	neutral
8	3476	semi-radicalized	0.82	harmful
8	4532	semi-radicalized	0.19	neutral
8	6094	semi-radicalized	0.03	neutral
8	7048	semi-radicalized	0.15	neutral
8	2572	semi-radicalized	0.11	neutral
8	3325	semi-radicalized	0.0	neutral
8	6705	semi-radicalized	0.14	neutral
8	2766	semi-radicalized	0.1	neutral
8	3376	semi-radicalized	0.94	harmful
8	7920	semi-radicalized	0.16	neutral
8	44	semi-radicalized	0.18	neutral
8	4641	semi-radicalized	0.24	neutral
8	871	semi-radicalized	0.15	neutral
8	3510	semi-radicalized	0.78	harmful
8	4342	semi-radicalized	0.23	neutral
8	1094	semi-radicalized	0.07	neutral
8	8381	semi-radicalized	0.01	neutral
